panel,case_id,model,point_index,x_a,z_a,x_m,z_m,direction_displayed,arrow_x,arrow_z,force_x_n,force_y_n,force_z_n
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,0,-2.5,-2.5,-0.001625,-0.001625,True,0.9995042937444479,-0.03148280143844323,3.852407286256644e-05,3.003744537093422e-07,-1.213447249924869e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,1,-2.0833333333333335,-2.5,-0.0013541666666666667,-0.001625,True,0.9995680876993116,-0.029387719427360914,3.521718199184992e-05,2.7248327406868133e-07,-1.0353998653367628e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,2,-1.6666666666666665,-2.5,-0.0010833333333333333,-0.001625,True,0.9996440633969798,-0.026678577832695692,3.013703991670882e-05,2.2999305620461402e-07,-8.042996447483353e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,3,-1.25,-2.5,-0.0008125,-0.001625,True,0.9997501593496839,-0.022352156054423197,2.3523863164823093e-05,1.7637359123459294e-07,-5.259404617700195e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,4,-0.8333333333333333,-2.5,-0.0005416666666666666,-0.001625,True,0.9999127039313696,-0.013213043429031863,1.571123740818281e-05,1.1893220637653962e-07,-2.0761138585593763e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,5,-0.4166666666666665,-2.5,-0.0002708333333333332,-0.001625,True,0.9998161939209796,0.019172333539919033,7.105569648867017e-06,6.617090461973478e-08,1.362553958692639e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,6,0.0,-2.5,0.0,-0.001625,True,-0.9666598508910059,0.25606392302582986,-1.8419802517374e-06,2.8172066706958672e-08,4.879324293454762e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,7,0.41666666666666696,-2.5,0.00027083333333333354,-0.001625,True,-0.997030808003545,0.07700368752078066,-1.0663285221037502e-05,1.987126765196852e-08,8.235575836918478e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,8,0.8333333333333335,-2.5,0.0005416666666666668,-0.001625,True,-0.9982452482214321,0.059215069056207326,-1.890266892445649e-05,5.144597210415571e-08,1.1212904320883133e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,9,1.25,-2.5,0.0008125,-0.001625,True,-0.9986480489948029,0.05198147976802802,-2.61454021575649e-05,1.3212770734173303e-07,1.3609165858266136e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,10,1.666666666666667,-2.5,0.0010833333333333335,-0.001625,True,-0.9988690894685444,0.047545158578779396,-3.204128129198595e-05,2.612138070055729e-07,1.5251325886010646e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,11,2.083333333333334,-2.5,0.001354166666666667,-0.001625,True,-0.999028591361562,0.0440666953847583,-3.631356188029066e-05,4.3781052362263244e-07,1.6017746474436973e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,12,2.5,-2.5,0.001625,-0.001625,True,-0.9991692972378349,0.040751876732874774,-3.8786349669468535e-05,6.4985424968525e-07,1.5819306548128669e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,13,-2.5,-2.0833333333333335,-0.001625,-0.0013541666666666667,True,0.9992281146571492,-0.03928326461381277,3.866324008689945e-05,3.2513457699138836e-07,-1.5199915503600245e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,14,-2.0833333333333335,-2.0833333333333335,-0.0013541666666666667,-0.0013541666666666667,True,0.9992314981121577,-0.03919710678778555,3.541422875009033e-05,2.874900575253022e-07,-1.3892029111841969e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,15,-1.6666666666666665,-2.0833333333333335,-0.0010833333333333333,-0.0013541666666666667,True,0.9992217113724425,-0.039445804871078856,3.038884476627138e-05,2.3612875070988572e-07,-1.1996461118337807e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,16,-1.25,-2.0833333333333335,-0.0008125,-0.0013541666666666667,True,0.9991984909207461,-0.0400296857557459,2.3821527993650098e-05,1.7559821505097147e-07,-9.543331865211476e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,17,-0.8333333333333333,-2.0833333333333335,-0.0005416666666666666,-0.0013541666666666667,True,0.999151622046742,-0.04118295959938319,1.6040782879814225e-05,1.1157513193088282e-07,-6.611678334952074e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,18,-0.4166666666666665,-2.0833333333333335,-0.0002708333333333332,-0.0013541666666666667,True,0.9990021523231025,-0.04466206056384724,7.446953966239784e-06,5.1548672278456485e-08,-3.329285210076441e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,19,0.0,-2.0833333333333335,0.0,-0.0013541666666666667,True,-0.999958585081748,0.009100995621839005,-1.5108853978167446e-06,8.445933563818354e-09,1.3751130892592464e-08
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,20,0.41666666666666696,-2.0833333333333335,0.00027083333333333354,-0.0013541666666666667,True,-0.9994021403501332,0.03457400560496984,-1.0361840219217532e-05,-5.738647576134056e-09,3.584646333572175e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,21,0.8333333333333335,-2.0833333333333335,0.0005416666666666668,-0.0013541666666666667,True,-0.9993400862815656,0.036323435282928286,-1.8646769461155776e-05,1.9175992456060462e-08,6.777619881918166e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,22,1.25,-2.0833333333333335,0.0008125,-0.0013541666666666667,True,-0.9993297452216239,0.03660683427017841,-2.59481014526834e-05,9.393036684979826e-08,9.505149366823861e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,23,1.666666666666667,-2.0833333333333335,0.0010833333333333335,-0.0013541666666666667,True,-0.9993424124084858,0.03625938170443765,-3.1909097871446884e-05,2.1701066491085414e-07,1.1577654917863335e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,24,2.083333333333334,-2.0833333333333335,0.001354166666666667,-0.0013541666666666667,True,-0.9993712351499333,0.03545609051907621,-3.6252759772210306e-05,3.8699974430229826e-07,1.286189843013613e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,25,2.5,-2.0833333333333335,0.001625,-0.0013541666666666667,True,-0.9994189417421024,0.03408487768932321,-3.880173212568071e-05,5.923072270985629e-07,1.3233212203606516e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,26,-2.5,-1.6666666666666665,-0.001625,-0.0010833333333333333,True,0.9989007973703867,-0.04687426813088136,3.87477376259758e-05,3.488355123425832e-07,-1.8182704906497004e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,27,-2.0833333333333335,-1.6666666666666665,-0.0013541666666666667,-0.0010833333333333333,True,0.9988129104368613,-0.04871108646547133,3.556447636948959e-05,3.003064431101275e-07,-1.7344432229812772e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,28,-1.6666666666666665,-1.6666666666666665,-0.0010833333333333333,-0.0010833333333333333,True,0.9986586442644464,-0.05177752635939588,3.0602032345014257e-05,2.40493434914702e-07,-1.5866257659664171e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,29,-1.25,-1.6666666666666665,-0.0008125,-0.0010833333333333333,True,0.9983719678315444,-0.05703870482549288,2.4090035156258477e-05,1.7202188822144445e-07,-1.3763050734467535e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,30,-0.8333333333333333,-1.6666666666666665,-0.0005416666666666666,-0.0010833333333333333,True,0.9977059390138029,-0.06769681865926795,1.6349416573059368e-05,1.0192201013720522e-07,-1.1093484018199453e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,31,-0.4166666666666665,-1.6666666666666665,-0.0002708333333333332,-0.0010833333333333333,True,0.9947678886687756,-0.10216089111527202,7.777701868040819e-06,3.644366218277734e-08,-7.987561346911685e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,32,0.0,-1.6666666666666665,0.0,-0.0010833333333333333,True,-0.931925833975158,-0.36264892109270913,-1.1778595210673279e-06,-1.0097433223663306e-08,-4.583513719024425e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,33,0.41666666666666696,-1.6666666666666665,0.00027083333333333354,-0.0010833333333333333,True,-0.9999430936516368,-0.010668151592189567,-1.0047281124935533e-05,-2.963996879677229e-08,-1.0719201803647733e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,34,0.8333333333333335,-1.6666666666666665,0.0005416666666666668,-0.0010833333333333333,True,-0.9999205594184204,0.012604556809079452,-1.836660272147786e-05,-8.17477397394492e-09,2.3152127957775866e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,35,1.25,-1.6666666666666665,0.0008125,-0.0010833333333333333,True,-0.9997831024115691,0.02082662076040888,-2.5715316496907923e-05,6.064927705901586e-08,5.356793319702641e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,36,1.666666666666667,-1.6666666666666665,0.0010833333333333335,-0.0010833333333333333,True,-0.9996932572654559,0.02476673934903576,-3.1731944611470835e-05,1.7911148708465622e-07,7.861379433328048e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,37,2.083333333333334,-1.6666666666666665,0.001354166666666667,-0.0010833333333333333,True,-0.9996437755490254,0.02668936129040433,-3.613991535749858e-05,3.4022199838720693e-07,9.648949771644002e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,38,2.5,-1.6666666666666665,0.001625,-0.0010833333333333333,True,-0.9996277158518256,0.02728423905593792,-3.87607939000226e-05,5.362463857908033e-07,1.0579526257582462e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,39,-2.5,-1.25,-0.001625,-0.0008125,True,0.9985247191415958,-0.0542990355641557,3.877971544899238e-05,3.6984923484483275e-07,-2.1088122386623422e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,40,-2.0833333333333335,-1.25,-0.0013541666666666667,-0.0008125,True,0.9983161541048934,-0.05800738274749705,3.566826178859258e-05,3.105507284638741e-07,-2.072512304845886e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,41,-1.6666666666666665,-1.25,-0.0010833333333333333,-0.0008125,True,0.9979678413528915,-0.06371960157949859,3.077605233436536e-05,2.4175719816603674e-07,-1.965031047771123e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,42,-1.25,-1.25,-0.0008125,-0.0008125,True,0.9973019779399357,-0.07340820660588421,2.4326908345362323e-05,1.6690596444420443e-07,-1.7906258619756983e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,43,-0.8333333333333333,-1.25,-0.0005416666666666666,-0.0008125,True,0.9956765531653128,-0.09288811267779015,1.66364581062922e-05,9.046922601200364e-08,-1.5520393547723055e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,44,-0.4166666666666665,-1.25,-0.0002708333333333332,-0.0008125,True,0.9881090948314122,-0.15375440387659492,8.096322123944682e-06,2.1942916494029074e-08,-1.2598256490821924e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,45,0.0,-1.25,0.0,-0.0008125,True,-0.6734652731424932,-0.7392188619557183,-8.448417820455238e-07,-2.7097972536893352e-08,-9.273276671597517e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,46,0.41666666666666696,-1.25,0.00027083333333333354,-0.0008125,True,-0.998270120822554,-0.05879426734745251,-9.719311235306978e-06,-4.8879080101241424e-08,-5.724300179703694e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,47,0.8333333333333335,-1.25,0.0005416666666666668,-0.0008125,True,-0.9999292911940507,-0.011891703501315062,-1.806174159277171e-05,-3.012072863738304e-08,-2.1480006399465412e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,48,1.25,-1.25,0.0008125,-0.0008125,True,-0.9999886263710072,0.004769394995845259,-2.5447159902424667e-05,3.354069256086458e-08,1.2136893750236475e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,49,1.666666666666667,-1.25,0.0010833333333333335,-0.0008125,True,-0.9999143291982275,0.013089471496542295,-3.1510543027861604e-05,1.4542491794019586e-07,4.124916932978533e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,50,2.083333333333334,-1.25,0.001354166666666667,-0.0008125,True,-0.9998422340959109,0.017762514408095485,-3.5976096241977775e-05,2.9756669906413355e-07,6.391267602563194e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,51,2.5,-1.25,0.001625,-0.0008125,True,-0.9997931505024739,0.020338539975565142,-3.8665172990579425e-05,4.843721312015038e-07,7.865558652165375e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,52,-2.5,-0.8333333333333333,-0.001625,-0.0005416666666666666,True,0.9981042760781447,-0.06154554471708476,3.875985360170227e-05,3.868073420352064e-07,-2.39002713468433e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,53,-2.0833333333333335,-0.8333333333333333,-0.0013541666666666667,-0.0005416666666666666,True,0.9977505149841344,-0.06703663064992849,3.5723262933688985e-05,3.166848252027995e-07,-2.4001663210708234e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,54,-1.6666666666666665,-0.8333333333333333,-0.0010833333333333333,-0.0005416666666666666,True,0.9971560132046628,-0.07536501396392323,3.090906817889781e-05,2.39933397420948e-07,-2.336106210128599e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,55,-1.25,-0.8333333333333333,-0.0008125,-0.0005416666666666666,True,0.9960108451428255,-0.08923226074618147,2.4530436540514156e-05,1.58835441543764e-07,-2.197673168194201e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,56,-0.8333333333333333,-0.8333333333333333,-0.0005416666666666666,-0.0005416666666666666,True,0.9931415037797388,-0.11691857624055828,1.6898240399099583e-05,7.840612661060779e-08,-1.9893622418498643e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,57,-0.4166666666666665,-0.8333333333333333,-0.0002708333333333332,-0.0005416666666666666,True,0.9797325748985828,-0.20030996401225956,8.402408502490728e-06,8.132940922588916e-09,-1.717903627859313e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,58,0.0,-0.8333333333333333,0.0,-0.0005416666666666666,True,-0.34538237300780666,-0.938462048468395,-5.127246942701632e-07,-4.2123889671016697e-08,-1.3931593054235948e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,59,0.41666666666666696,-0.8333333333333333,0.00027083333333333354,-0.0005416666666666666,True,-0.9939865838674707,-0.10950192277524314,-9.378604997716945e-06,-6.307323929613486e-08,-1.03318827121759e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,60,0.8333333333333335,-0.8333333333333333,0.0005416666666666668,-0.0005416666666666666,True,-0.999311630006879,-0.037098061040902165,-1.7731773724192527e-05,-4.870184438798374e-08,-6.582675556162909e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,61,1.25,-0.8333333333333333,0.0008125,-0.0005416666666666666,True,-0.9999319147209784,-0.011669015487085491,-2.5141877117417538e-05,1.1488453934513147e-08,-2.9340092974171224e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,62,1.666666666666667,-0.8333333333333333,0.0010833333333333335,-0.0005416666666666666,True,-0.9999992366351649,0.0012356087922191224,-3.124550111210296e-05,1.1658437597218353e-07,3.8607245362820275e-08
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,63,2.083333333333334,-0.8333333333333333,0.001354166666666667,-0.0005416666666666666,True,-0.9999620614477986,0.008710663870738156,-3.57637445217222e-05,2.6056565387937395e-07,3.1153777657987465e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,64,2.5,-0.8333333333333333,0.001625,-0.0005416666666666666,True,-0.9999125418649827,0.013225302306906807,-3.85175272761879e-05,4.3519952193180225e-07,5.094504979325465e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,65,-2.5,-0.4166666666666665,-0.001625,-0.0002708333333333332,True,0.9976420405783079,-0.06863205425127658,3.868778032135666e-05,3.988238792933207e-07,-2.66149754107962e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,66,-2.0833333333333335,-0.4166666666666665,-0.0013541666666666667,-0.0002708333333333332,True,0.9971177852935169,-0.07586911263058128,3.5730187887520184e-05,3.187845170649755e-07,-2.7186533919381745e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,67,-1.6666666666666665,-0.4166666666666665,-0.0010833333333333333,-0.0002708333333333332,True,0.9962322451045087,-0.08672550843915516,3.099916028383118e-05,2.3403660722071587e-07,-2.6985855457028487e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,68,-1.25,-0.4166666666666665,-0.0008125,-0.0002708333333333332,True,0.9945095274088955,-0.10464606964877098,2.4698212177765994e-05,1.4759740949451083e-07,-2.5988396898403667e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,69,-0.8333333333333333,-0.4166666666666665,-0.0005416666666666666,-0.0002708333333333332,True,0.9901625604510844,-0.13992177772224235,1.7135047658050044e-05,6.553042989920741e-08,-2.4213865737131663e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,70,-0.4166666666666665,-0.4166666666666665,-0.0002708333333333332,-0.0002708333333333332,True,0.970257214850717,-0.24207630414836093,8.695195793935395e-06,-4.029305040144842e-09,-2.1694256218090702e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,71,0.0,-0.4166666666666665,0.0,-0.0002708333333333332,True,-0.09734737387135792,-0.9952504653605293,-1.8121234066154788e-07,-5.3501314440355096e-08,-1.8526608289485696e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,72,0.41666666666666696,-0.4166666666666665,0.00027083333333333354,-0.0002708333333333332,True,-0.9866545356976242,-0.162827599587126,-9.026031947857374e-06,-7.502444123772997e-08,-1.4895660666346304e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,73,0.8333333333333335,-0.4166666666666665,0.0005416666666666668,-0.0002708333333333332,True,-0.9980078962189847,-0.06308913602639099,-1.7377685882919714e-05,-6.239046645177682e-08,-1.09853157740032e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,74,1.25,-0.4166666666666665,0.0008125,-0.0002708333333333332,True,-0.9995961383075588,-0.02841760511752898,-2.480228579029614e-05,-5.463862274068056e-09,-7.051063290361315e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,75,1.666666666666667,-0.4166666666666665,0.0010833333333333335,-0.0002708333333333332,True,-0.9999409228322576,-0.010869721494741616,-3.093783810161384e-05,9.098295382078916e-08,-3.363055517934441e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,76,2.083333333333334,-0.4166666666666665,0.001354166666666667,-0.0002708333333333332,True,-0.9999998701853775,-0.0005095382499705606,-3.550394796628874e-05,2.2746926053843492e-07,-1.8090621862215855e-08
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,77,2.5,-0.4166666666666665,0.001625,-0.0002708333333333332,True,-0.999982236548985,0.005960418315004336,-3.831977876180161e-05,3.903472033902109e-07,2.2840596843698838e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,78,-2.5,0.0,-0.001625,0.0,True,0.9971411528902073,-0.0755613738148531,3.8563857710262206e-05,4.0865065317143315e-07,-2.9222924555283836e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,79,-2.0833333333333335,0.0,-0.0013541666666666667,0.0,True,0.9964216267756144,-0.08452184151944543,3.568811355829043e-05,3.165650256753179e-07,-3.0272577363287883e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,80,-1.6666666666666665,0.0,-0.0010833333333333333,0.0,True,0.9952029882182747,-0.0978315503373859,3.104370661357386e-05,2.2501233431084243e-07,-3.0516929532759634e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,81,-1.25,0.0,-0.0008125,0.0,True,0.9928200991998701,-0.1196171000516233,2.482946240744552e-05,1.3480204959481863e-07,-2.991507012612884e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,82,-0.8333333333333333,0.0,-0.0005416666666666666,0.0,True,0.9868082901020656,-0.16189317028781006,1.7345654649915766e-05,5.241391512571798e-08,-2.8456824391918225e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,83,-0.4166666666666665,0.0,-0.0002708333333333332,0.0,True,0.9601197749765427,-0.2795890156980292,8.97330607786906e-06,-1.6834344084271004e-08,-2.6130467044383584e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,84,0.0,0.0,0.0,0.0,True,0.0646112134506756,-0.9979105125693541,1.4932466373148986e-07,-6.460450502876614e-08,-2.306297061535522e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,85,0.41666666666666696,0.0,0.00027083333333333354,0.0,True,-0.975818280327223,-0.21858335659244757,-8.661619585911222e-06,-8.39333236637184e-08,-1.9402033357896117e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,86,0.8333333333333335,0.0,0.0005416666666666668,0.0,True,-0.9959506248992339,-0.08990190633588045,-1.6998721458951177e-05,-7.107131255337295e-08,-1.5344309509188454e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,87,1.25,0.0,0.0008125,0.0,True,-0.9989586663959682,-0.04562436665191908,-2.4428888911384916e-05,-1.931939372978181e-08,-1.1157144155053941e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,88,1.666666666666667,0.0,0.0010833333333333335,0.0,True,-0.9997297069773912,-0.023248935177757227,-3.058904005411263e-05,7.056649839112064e-08,-7.113548836295277e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,89,2.083333333333334,0.0,0.001354166666666667,0.0,True,-0.9999504978535311,-0.00994996695850362,-3.519717772303879e-05,1.9746758714226354e-07,-3.502280924191441e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,90,2.5,0.0,0.001625,0.0,True,-0.9999989023250478,-0.001481670914682366,-3.807328327292159e-05,3.4927978116550363e-07,-5.641213837414185e-08
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,91,-2.5,0.41666666666666696,-0.001625,0.00027083333333333354,True,0.9966030834654641,-0.08235468430592857,3.838890429419637e-05,4.156661957249366e-07,-3.172282071419665e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,92,-2.0833333333333335,0.41666666666666696,-0.0013541666666666667,0.00027083333333333354,True,0.9956647419379516,-0.0930146314384582,3.559552496727707e-05,3.1292664220096e-07,-3.3253207593204543e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,93,-1.6666666666666665,0.41666666666666696,-0.0010833333333333333,0.00027083333333333354,True,0.9940752347012305,-0.10869419374416252,3.104272385854167e-05,2.139224043454342e-07,-3.394274118941279e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,94,-1.25,0.41666666666666696,-0.0008125,0.00027083333333333354,True,0.9909569999455872,-0.13417982060966435,2.4922626204195315e-05,1.201455226441404e-07,-3.3746302951432512e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,95,-0.8333333333333333,0.41666666666666696,-0.0005416666666666666,0.00027083333333333354,True,0.9831482187432495,-0.18281022942378156,1.7528806499480977e-05,3.786507007468077e-08,-3.25937135073225e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,96,-0.4166666666666665,0.41666666666666696,-0.0002708333333333332,0.00027083333333333354,True,0.9496225051459123,-0.3133960716416238,9.23662114319308e-06,-2.854958850675802e-08,-3.048285782858414e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,97,0.0,0.41666666666666696,0.0,0.00027083333333333354,True,0.17117708338607354,-0.9852402783704274,4.781330340525069e-07,-7.394050804366409e-08,-2.7519800796320512e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,98,0.41666666666666696,0.41666666666666696,0.00027083333333333354,0.00027083333333333354,True,-0.9610382494194663,-0.27641541771899697,-8.286954360721062e-06,-9.290821419721346e-08,-2.383507579038277e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,99,0.8333333333333335,0.41666666666666696,0.0005416666666666668,0.00027083333333333354,True,-0.9930598028637727,-0.11761049245779354,-1.6597327930056398e-05,-7.792571135716215e-08,-1.9656619930725367e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,100,1.25,0.41666666666666696,0.0008125,0.00027083333333333354,True,-0.9979974814254564,-0.06325367237122059,-2.4024376216039478e-05,-3.0810682565475286e-08,-1.5226792155044244e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,101,1.666666666666667,0.41666666666666696,0.0010833333333333335,0.00027083333333333354,True,-0.9993537989681335,-0.03594418573232145,-3.0201361422925247e-05,5.486273118123418e-08,-1.0862652901059403e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,102,2.083333333333334,0.41666666666666696,0.001354166666666667,0.00027083333333333354,True,-0.9998069102177581,-0.019650503322302226,-3.4846282941853044e-05,1.7183524500796769e-07,-6.848792419024475e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,103,2.5,0.41666666666666696,0.001625,0.00027083333333333354,True,-0.999957876678652,-0.009178500330765909,-3.778091928335536e-05,3.1158657013759807e-07,-3.467867879502253e-07
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,104,-2.5,0.8333333333333335,-0.001625,0.0005416666666666668,True,0.9960214244837147,-0.0891140952343222,3.816334524033276e-05,4.189899608058432e-07,-3.4144767357491084e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,105,-2.0833333333333335,0.8333333333333335,-0.0013541666666666667,0.0005416666666666668,True,0.9948448781616752,-0.10140842369094248,3.545337452014851e-05,3.060780250638911e-07,-3.613900924188712e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,106,-1.6666666666666665,0.8333333333333335,-0.0010833333333333333,0.0005416666666666668,True,0.9928441281213152,-0.11941749141154119,3.099633860282289e-05,2.001799895350881e-07,-3.728183401654303e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,107,-1.25,0.8333333333333335,-0.0008125,0.0005416666666666668,True,0.9889380765197501,-0.14832896146544325,2.497813583163904e-05,1.0445302314030311e-07,-3.7464235984201204e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,108,-0.8333333333333333,0.8333333333333335,-0.0005416666666666666,0.0005416666666666668,True,0.9792350311461048,-0.20272827571971114,1.7684303975225e-05,2.218704728540541e-08,-3.661131738725235e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,109,-0.4166666666666665,0.8333333333333335,-0.0002708333333333332,0.0005416666666666668,True,0.9390435088715811,-0.34379832525209997,9.484351608079104e-06,-4.136160782306609e-08,-3.472367540113176e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,110,0.0,0.8333333333333335,0.0,0.0005416666666666668,True,0.2444409713282782,-0.9696641746172165,8.034502387709374e-07,-8.441402162244149e-08,-3.1871781084421626e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,111,0.41666666666666696,0.8333333333333335,0.00027083333333333354,0.0005416666666666668,True,-0.9418758483309869,-0.335961138125801,-7.902609225165673e-06,-1.0137910039827106e-07,-2.8188105620870792e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,112,0.8333333333333335,0.8333333333333335,0.0005416666666666668,0.0005416666666666668,True,-0.9892621753695323,-0.14615179911017448,-1.6175473962004457e-05,-8.47913487622956e-08,-2.389735178264194e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,113,1.25,0.8333333333333335,0.0008125,0.0005416666666666668,True,-0.9966829555566645,-0.08138234515441271,-2.358921595650865e-05,-3.9888260751444276e-08,-1.92613478959551e-06
c,hub_x+0.667_y+0.000_D1,Gor’kov + g,114,1.666666666666667,0.8333333333333335,0.0010833333333333335,0.0005416666666666668,True,-0.9987997269597925,-0.04898066378729444,-2.9775941403643843e-05,4.159882017188705e-08,-1.460198011148205e-06
