case_id,target_id,method,point_index,x_m,y_m,z_m,radius_a,direction_defined,force_floor_n,angular_error_deg,magnitude_ratio_gorkov_elastic,elastic_force_norm_n,gorkov_force_norm_n,elastic_force_x_n,elastic_force_y_n,elastic_force_z_n,gorkov_force_x_n,gorkov_force_y_n,gorkov_force_z_n
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,21,-0.008,0.0079999999999999,0.0439833333333333,1.0,True,1.1142852793561359e-08,13.327156710050735,1.4881754180468203,2.735289016377959e-06,4.0705898754271454e-06,-1.1724109013047123e-06,8.695097060176819e-07,-2.3132685863861163e-06,-9.496836284852088e-07,9.708079419074266e-07,-3.837360405232562e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,22,-0.008,0.008649999999999899,0.0433333333333333,1.0,True,1.1142852793561359e-08,4.9701718985697925,1.101160131716702,2.510036025321693e-05,2.7639516002569026e-05,1.5948578053390051e-06,-2.503588821287534e-05,8.299486818057727e-07,2.4785177789263225e-07,-2.762213907295755e-05,-9.480756228574147e-07
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,23,-0.007624722325026744,0.007624722325026643,0.04295805565836004,1.0,True,1.1142852793561359e-08,6.2342444844159965,1.091559208565153,2.0589122457419065e-05,2.2474246214671374e-05,-1.5640946844159138e-05,1.3381253361003687e-05,-4.634693877851304e-07,-1.5878521571035936e-05,1.5735489731188536e-05,-2.3148776545375425e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,24,-0.007624722325026744,0.007624722325026643,0.04370861100830656,1.0,True,1.1142852793561359e-08,5.900850592625856,1.0966688822037194,2.183131892469929e-05,2.3941728122182874e-05,-1.646037684844454e-05,1.4180520585395035e-05,-2.1389988140043236e-06,-1.6707423107791243e-05,1.6652655758365465e-05,-4.0935821436906675e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,25,-0.007350000000000001,0.0079999999999999,0.0433333333333333,1.0,True,1.1142852793561359e-08,5.357998439478919,1.089313104707464,2.5498393545540928e-05,2.777573423814595e-05,-2.5427265344248512e-05,-1.6390486414943615e-06,-9.67352090646068e-07,-2.7615423311609506e-05,-4.5834716706862886e-08,-2.979548114642871e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,26,-0.007624722325026744,0.008375277674973156,0.04295805565836004,1.0,True,1.1142852793561359e-08,5.383994047721215,1.0921879800804388,2.1138805883966693e-05,2.3087549699722076e-05,-1.3427313966934154e-05,-1.6313877800130073e-05,6.43230095551378e-07,-1.5598547044959257e-05,-1.698749343925587e-05,-1.070209266717719e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,27,-0.007624722325026744,0.008375277674973156,0.04370861100830656,1.0,True,1.1142852793561359e-08,5.0929988019223105,1.0961428122052665,2.0843093085216534e-05,2.2847006669485395e-05,-1.442475115954548e-05,-1.4997899568435066e-05,-1.193353208119002e-06,-1.65320928056537e-05,-1.5490726401556333e-05,-2.9517819656758187e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,28,-0.008750555349946513,0.007249444650053386,0.042582777983386784,2.0,True,1.1142852793561359e-08,5.825628957441607,1.0981707980265136,3.622150533314255e-05,3.977739941741877e-05,2.454799248468027e-05,2.6529984706373987e-05,2.3565706122493277e-06,2.916697082606217e-05,2.7046687612015237e-05,-7.750137138830393e-08
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,29,-0.008750555349946513,0.007249444650053386,0.044083888683279816,2.0,True,1.1142852793561359e-08,5.705172809095559,1.10351946309923,3.527716135017058e-05,3.892903415280514e-05,2.1925838177999742e-05,2.7625796905637874e-05,-7.423465811778508e-07,2.641179337250388e-05,2.8415615383428976e-05,-3.2310483282464138e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,30,-0.0093,0.0079999999999999,0.0433333333333333,2.0,True,1.1142852793561359e-08,5.681082847600801,1.1017610977152323,4.2169333307901904e-05,4.646053095523351e-05,4.199123741880331e-05,2.3980516716420794e-06,3.0394078125108803e-06,4.645439478824853e-05,-7.245025969286655e-07,2.1269105952561207e-07
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,31,-0.008750555349946513,0.008750555349946412,0.042582777983386784,2.0,True,1.1142852793561359e-08,5.30626807329927,1.0964157927410427,3.807682686300613e-05,4.17480343100663e-05,2.865679338649668e-05,-2.4679284139042378e-05,4.423332583403225e-06,2.9760485285006254e-05,-2.9203100833884412e-05,2.0954202541205195e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,32,-0.008750555349946513,0.008750555349946412,0.044083888683279816,2.0,True,1.1142852793561359e-08,5.105194797986677,1.104077109625094,3.514131732621892e-05,3.879872406195002e-05,2.6611333050777048e-05,-2.292817256868488e-05,1.023737927030795e-06,2.767742913900252e-05,-2.7161694084422196e-05,-1.242288032260504e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,33,-0.008,0.0066999999999999,0.0433333333333333,2.0,True,1.1142852793561359e-08,5.903636182913852,1.0963802533994214,4.2257114778678246e-05,4.6329866208975685e-05,-3.8693449082490305e-06,4.207957975677395e-05,-2.9780743686927032e-08,-6.871526365501595e-07,4.6213115851127946e-05,-3.2143813597481604e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,34,-0.008,0.0079999999999999,0.0420333333333333,2.0,True,1.1142852793561359e-08,21.00472921997852,0.8882186618348203,3.997836839778917e-06,3.5509532880623763e-06,1.916557526369309e-06,-2.026307407548425e-06,2.864190101184803e-06,2.206251014220841e-06,-2.351690166652758e-06,1.4870370124241142e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,35,-0.008,0.0079999999999999,0.0446333333333333,2.0,True,1.1142852793561359e-08,9.108491697507379,1.304503650507379,4.553722363763002e-06,5.940347446925927e-06,-1.9946845869831803e-06,1.6786766059731175e-06,-3.733586160415428e-06,-1.8245109110355133e-06,1.9052276849236545e-06,-5.322498961419551e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,36,-0.008,0.009299999999999899,0.0433333333333333,2.0,True,1.1142852793561359e-08,5.272155725871697,1.0970001052047051,4.164530979771033e-05,4.5684909229370774e-05,2.8354331350008564e-06,-4.14435288663884e-05,2.9539908911569883e-06,2.062898533237007e-07,-4.5683954900884516e-05,2.1128276364122389e-07
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,37,-0.007249444650053487,0.007249444650053386,0.042582777983386784,2.0,True,1.1142852793561359e-08,5.729310892280365,1.0906338944964635,3.62543184559155e-05,3.954018852989014e-05,-2.7393007531470124e-05,2.374570756428455e-05,3.74322528357278e-07,-2.7875645243608967e-05,2.7946563868208256e-05,-2.3161345366522735e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,38,-0.007249444650053487,0.007249444650053386,0.044083888683279816,2.0,True,1.1142852793561359e-08,5.645454807352485,1.0969591903533251,3.7091038773171564e-05,4.068735586198207e-05,-2.791918449440097e-05,2.4320491020537717e-05,-2.1858661808219856e-06,-2.8409261978377707e-05,2.8682639927438856e-05,-5.067635314065098e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,39,-0.0067,0.0079999999999999,0.0433333333333333,2.0,True,1.1142852793561359e-08,5.5569453679808225,1.0912602406581726,4.205108253602156e-05,4.588867444819557e-05,-4.1946161351461226e-05,-2.9685860367339634e-06,2.4233674622364538e-08,-4.578076204255925e-05,-1.174946615133756e-07,-3.1430024529991866e-06
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,40,-0.007249444650053487,0.008750555349946412,0.042582777983386784,2.0,True,1.1142852793561359e-08,5.188990470064242,1.0903746679581274,3.708674925413494e-05,4.0438451903623715e-05,-2.3254106066084407e-05,-2.8790137391544214e-05,2.4086324506621467e-06,-2.731863711980632e-05,-2.9815423194203156e-05,-3.1591590668710096e-08
hub_x-0.667_y+0.667_D1,xi-0.666667_eta+0.666667,FE,41,-0.007249444650053487,0.008750555349946412,0.044083888683279816,2.0,True,1.1142852793561359e-08,4.934641286261597,1.0976510957924808,3.579688683846362e-05,3.929249206419903e-05,-2.4655224712654307e-05,-2.5943125145990693e-05,-7.008989611601995e-07,-2.8660791184354428e-05,-2.6692365928566136e-05,-3.158572848217471e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,0,-0.00818763883748663,0.007812361162513271,0.043145694495846675,0.5,True,1.1142852793561359e-08,7.104456984194105,1.1093536468797325,1.169081202975849e-05,1.2969244960198028e-05,9.178171901352535e-06,7.220997803690019e-06,-5.416984248385206e-07,1.0520900815025618e-05,7.31288445213141e-06,-2.0084028151219785e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,1,-0.00818763883748663,0.007812361162513271,0.043520972170819926,0.5,True,1.1142852793561359e-08,6.81184004043204,1.1207795189438885,1.1522571738894092e-05,1.2914262410514164e-05,8.485751114216303e-06,7.65671348585939e-06,-1.4616518398704003e-06,9.815231942125948e-06,7.855331298258897e-06,-2.955193009683768e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,2,-0.008325,0.0079999999999999,0.0433333333333333,0.5,True,1.1142852793561359e-08,6.05547818897651,1.1018243210964962,1.4903532664019835e-05,1.6421074759473112e-05,1.4895640252957506e-05,2.1506569789405584e-07,-4.3466546626980004e-07,1.6292601875811037e-05,-7.246215792274235e-07,-1.9177444927418055e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,3,-0.00818763883748663,0.008187638837486529,0.043145694495846675,0.5,True,1.1142852793561359e-08,6.950341566471797,1.0979136778492404,1.2942741145091771e-05,1.4210012532058397e-05,1.0234136207505462e-05,-7.922611634220213e-06,9.606939364694201e-08,1.0629135921873995e-05,-9.32991987781281e-06,-1.3778682045746916e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,4,-0.00818763883748663,0.008187638837486529,0.043520972170819926,0.5,True,1.1142852793561359e-08,6.856091190270093,1.1077014744328397,1.209433877478772e-05,1.3396916893122621e-05,9.538452590915889e-06,-7.3862727327352175e-06,-8.566957965555298e-07,9.94514627740544e-06,-8.66445409966903e-06,-2.3449270600535847e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,5,-0.008,0.0076749999999999,0.0433333333333333,0.5,True,1.1142852793561359e-08,6.804384035062183,1.1214661939710744,1.2582738022407621e-05,1.4111115319724597e-05,7.90497571040358e-07,1.2474809919049033e-05,-1.4420565919261394e-06,1.7392401953912356e-06,1.3673231060432034e-05,-3.023470105249653e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,6,-0.008,0.0079999999999999,0.0430083333333333,0.5,True,1.1142852793561359e-08,26.16137140213965,1.2594017378213962,2.5702014742050112e-06,3.2369162031649053e-06,2.3270197170342813e-06,-1.061219547937526e-06,-2.544168343773242e-07,2.4417808510812476e-06,-1.2745702175408417e-06,-1.7002363195045385e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,7,-0.008,0.0079999999999999,0.0436583333333333,0.5,True,1.1142852793561359e-08,10.757916712837623,1.6198258608257108,2.2308180014282936e-06,3.6135366895090776e-06,1.1856113316226508e-06,-1.512362202182094e-07,-1.8836141673704307e-06,1.3197099938045352e-06,-1.8648040806426197e-07,-3.3587554236783664e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,8,-0.008,0.0083249999999999,0.0433333333333333,0.5,True,1.1142852793561359e-08,6.697730376573074,1.1028159666417934,1.3851578046894911e-05,1.5275741433300655e-05,2.6038867548631446e-06,-1.3598667263874228e-05,-4.0278630004594904e-07,1.9182885515305814e-06,-1.5028500244826654e-05,-1.952594622898013e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,9,-0.007812361162513372,0.007812361162513271,0.043145694495846675,0.5,True,1.1142852793561359e-08,9.147565646331374,1.1336127947881314,8.855334269622133e-06,1.0038520230169462e-05,-6.1688631544543835e-06,6.255042720630569e-06,-1.1119860482244484e-06,-6.302865555594452e-06,7.3377556430449304e-06,-2.6838622026074375e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,10,-0.007812361162513372,0.007812361162513271,0.043520972170819926,0.5,True,1.1142852793561359e-08,8.241270565747447,1.1362406393241817,9.741198242686314e-06,1.1068345319053493e-05,-6.761626172681682e-06,6.72654831706341e-06,-1.9811366541539713e-06,-6.876440007029934e-06,7.89087866710845e-06,-3.599565917232842e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,11,-0.007675,0.0079999999999999,0.0433333333333333,0.5,True,1.1142852793561359e-08,7.643591747229873,1.1144770294126638,1.170839380164863e-05,1.304873594325501e-05,-1.1532397341718898e-05,-1.4539220290537279e-06,-1.4058476804516237e-06,-1.2662188791995004e-05,-7.514990445015067e-07,-3.0616554180352574e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,12,-0.007812361162513372,0.008187638837486529,0.043145694495846675,0.5,True,1.1142852793561359e-08,8.383643813670497,1.112070129119217,1.030918950321774e-05,1.1464541701957829e-05,-5.092367873561795e-06,-8.949395883793734e-06,-5.054611446059294e-07,-6.208470673864394e-06,-9.416648123027033e-06,-2.0536178940560876e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,13,-0.007812361162513372,0.008187638837486529,0.043520972170819926,0.5,True,1.1142852793561359e-08,7.964018009430443,1.11902303789459,1.0223403298595012e-05,1.1440223816815363e-05,-5.718976980619443e-06,-8.35363922368387e-06,-1.424074794875125e-06,-6.789793534917212e-06,-8.707032799397585e-06,-2.994161746172128e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,14,-0.008375277674973257,0.007624722325026643,0.04295805565836004,1.0,True,1.1142852793561359e-08,5.2916796056864746,1.0995846937540124,2.165640172702489e-05,2.381304786082453e-05,1.60420129653735e-05,1.4547288394836229e-05,1.730784173096772e-07,1.8571921607697566e-05,1.48359730830715e-05,-1.427893167514265e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,15,-0.008375277674973257,0.007624722325026643,0.04370861100830656,1.0,True,1.1142852793561359e-08,5.1165090483887505,1.1071694751484864,2.1188643428550844e-05,2.3459419223897066e-05,1.4609180547661337e-05,1.5265247838864696e-05,-1.5819805580793893e-06,1.7085321178462627e-05,1.574565539930163e-05,-3.2419880625584087e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,16,-0.00865,0.0079999999999999,0.0433333333333333,1.0,True,1.1142852793561359e-08,4.875899998044958,1.09826528276318,2.674957114734245e-05,2.9378125319929858e-05,2.6729166195953414e-05,9.365113196190904e-07,4.627932411589891e-07,2.934232338264748e-05,-7.665787295179269e-07,-1.2307164064451426e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,17,-0.008375277674973257,0.008375277674973156,0.04295805565836004,1.0,True,1.1142852793561359e-08,5.328088787272513,1.0930957461662756,2.334591695250682e-05,2.551932251113635e-05,1.8094649531184663e-05,-1.4683903967299872e-05,1.4136693305222143e-06,1.8759656140614058e-05,-1.729950953467013e-05,-1.951736999923686e-07
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,18,-0.008375277674973257,0.008375277674973156,0.04370861100830656,1.0,True,1.1142852793561359e-08,5.116526522336553,1.0993657864550779,2.1576482939603125e-05,2.3720447135831358e-05,1.6732616555026955e-05,-1.3614311849211925e-05,-4.633272470192231e-07,1.7402419614803347e-05,-1.5984149374334287e-05,-2.079031662348283e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,19,-0.008,0.0073499999999999,0.0433333333333333,1.0,True,1.1142852793561359e-08,5.237999194739178,1.1057042355736235,2.4547077455735176e-05,2.714180751376019e-05,-1.8826380975700948e-07,2.4503883269310772e-05,-1.4433548003833283e-06,1.543479681004173e-06,2.6891207799878854e-05,-3.3404084558735113e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,20,-0.008,0.0079999999999999,0.0426833333333333,1.0,True,1.1142852793561359e-08,23.752175044574756,1.0890570261670427,3.3425332572139936e-06,3.6402093289659105e-06,2.90580530179015e-06,-1.536991709414496e-06,6.053764191484096e-07,3.0333158016580373e-06,-1.8358836981809415e-06,-8.244090324927142e-07
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,21,-0.008,0.0079999999999999,0.0439833333333333,1.0,True,1.1142852793561359e-08,3.505870429421776,1.5486537092093375,2.7229104900340507e-06,4.2168454302362475e-06,6.632883360317696e-07,2.7564043695417027e-07,-2.6264638717365588e-06,7.969298219103563e-07,3.2746823607381184e-07,-4.127887207254694e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,22,-0.008,0.008649999999999899,0.0433333333333333,1.0,True,1.1142852793561359e-08,5.217657564158936,1.096970397918673,2.558810597342496e-05,2.806939479165315e-05,3.305581898847218e-06,-2.5368574364128963e-05,5.096374681070903e-07,1.8707736208303002e-06,-2.797717155517484e-05,-1.2918985260485388e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,23,-0.007624722325026744,0.007624722325026643,0.04295805565836004,1.0,True,1.1142852793561359e-08,6.107650880598698,1.1062955613979795,1.8749563170013065e-05,2.0742558513136485e-05,-1.368024857081891e-05,1.2787250236410896e-05,-9.39760340899232e-07,-1.4045040677435097e-05,1.5013116470317701e-05,-2.75624742879874e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,24,-0.007624722325026744,0.007624722325026643,0.04370861100830656,1.0,True,1.1142852793561359e-08,5.850014948001617,1.1106121076884155,2.0062830272756924e-05,2.2282022215421513e-05,-1.4624839173574018e-05,1.350239189527821e-05,-2.5132948109746043e-06,-1.4972536736236955e-05,1.5889860541924164e-05,-4.452413912561848e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,25,-0.007350000000000001,0.0079999999999999,0.0433333333333333,1.0,True,1.1142852793561359e-08,5.621650950966083,1.1009024332179764,2.3850096518080397e-05,2.6256629289238297e-05,-2.3702267452410084e-05,-2.277790305447738e-06,-1.3569424676753138e-06,-2.602094059614053e-05,-7.979777127610706e-07,-3.4182544806594846e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,26,-0.007624722325026744,0.008375277674973156,0.04295805565836004,1.0,True,1.1142852793561359e-08,5.924996869261314,1.0990613249740653,2.0460048975124937e-05,2.2486848535635078e-05,-1.157174292834206e-05,-1.6871097148199443e-05,2.728565207084573e-07,-1.3858893989035076e-05,-1.7643546021586188e-05,-1.5148261449588958e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,27,-0.007624722325026744,0.008375277674973156,0.04370861100830656,1.0,True,1.1142852793561359e-08,5.573271936549146,1.1021992257049895,2.010142836355333e-05,2.2155778777872794e-05,-1.2667210749835124e-05,-1.553587251860927e-05,-1.4986190843069757e-06,-1.4869244469273985e-05,-1.6088378535433402e-05,-3.3088031473040476e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,28,-0.008750555349946513,0.007249444650053386,0.042582777983386784,2.0,True,1.1142852793561359e-08,5.244398997746482,1.0965065443184259,3.6958052653041596e-05,4.0524746599325075e-05,2.6296149008635384e-05,2.5901261238895115e-05,1.880124850947114e-06,3.0782300690816435e-05,2.6355064623402476e-05,-3.400291398546741e-07
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,29,-0.008750555349946513,0.007249444650053386,0.044083888683279816,2.0,True,1.1142852793561359e-08,5.165633896852709,1.1034921971086618,3.558714267347829e-05,3.927013425757597e-05,2.3411777057099496e-05,2.6780488277206896e-05,-1.0671768014498917e-06,2.777321636830137e-05,2.7558215140613264e-05,-3.3669979850353593e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,30,-0.0093,0.0079999999999999,0.0433333333333333,2.0,True,1.1142852793561359e-08,5.245856189466226,1.097166191041581,4.2933623138013015e-05,4.710531976594844e-05,4.2801716783703815e-05,2.0815751241145515e-06,2.641227200980925e-06,4.70957607027557e-05,-9.477575321397657e-07,4.722013656457471e-08
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,31,-0.008750555349946513,0.008750555349946412,0.042582777983386784,2.0,True,1.1142852793561359e-08,5.254656759417238,1.0907282795056534,3.895856724671107e-05,4.249321102501047e-05,2.9937553834938612e-05,-2.459819105493444e-05,4.054852540056709e-06,3.090279661024674e-05,-2.9111320055383312e-05,1.7947672592376477e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,32,-0.008750555349946513,0.008750555349946412,0.044083888683279816,2.0,True,1.1142852793561359e-08,4.902353457810313,1.096445207659579,3.5917025406598126e-05,3.938105038045186e-05,2.7672154375558485e-05,-2.288583602751894e-05,7.232534790727415e-07,2.8637210670280422e-05,-2.6996478701486396e-05,-1.4026517079645714e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,33,-0.008,0.0066999999999999,0.0433333333333333,2.0,True,1.1142852793561359e-08,5.498907895081462,1.100160452317861,4.153166279670074e-05,4.5691492927931166e-05,-2.0126259899023566e-06,4.148018648337348e-05,-4.716784796727553e-07,1.0425444183768765e-06,4.55489975629071e-05,-3.4517311791589526e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,34,-0.008,0.0079999999999999,0.0420333333333333,2.0,True,1.1142852793561359e-08,15.894916915271304,0.9895562167462504,5.320970295174307e-06,5.265399234711867e-06,4.065403290082946e-06,-2.491128016904518e-06,2.362096986684392e-06,4.236687033158774e-06,-2.9665187559962715e-06,9.872580991265397e-07
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,35,-0.008,0.0079999999999999,0.0446333333333333,2.0,True,1.1142852793561359e-08,2.9361431831011915,1.3784126380989885,4.1159330392282575e-06,5.67345411884141e-06,-2.702827015824363e-07,1.0639507986949295e-06,-3.966845187626117e-06,-1.6778552082455772e-07,1.2689069149496634e-06,-5.527187792973306e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,36,-0.008,0.009299999999999899,0.0433333333333333,2.0,True,1.1142852793561359e-08,5.459087213917784,1.0944921408248414,4.170931960768409e-05,4.565052250976169e-05,4.18398575001926e-06,-4.140919926742742e-05,2.7276036020772563e-06,1.463939756963176e-06,-4.5627032011100756e-05,-3.218167534341469e-08
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,37,-0.007249444650053487,0.007249444650053386,0.042582777983386784,2.0,True,1.1142852793561359e-08,5.598839590815826,1.0971936617158806,3.4742079368986346e-05,3.8118789278481876e-05,-2.5766464241177347e-05,2.3304200272936993e-05,-1.2509607475548375e-07,-2.6367039896365278e-05,2.7388895530857955e-05,-2.76942318191634e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,38,-0.007249444650053487,0.007249444650053386,0.044083888683279816,2.0,True,1.1142852793561359e-08,5.659512632795787,1.1038254893572472,3.560263510120235e-05,3.929909611299219e-05,-2.6474961196973107e-05,2.367262021569002e-05,-2.4962187187499946e-06,-2.706104480495639e-05,2.7983120887572657e-05,-5.39108103758749e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,39,-0.0067,0.0079999999999999,0.0433333333333333,2.0,True,1.1142852793561359e-08,5.751410734361299,1.0965789954667238,4.11048914915722e-05,4.507476062059692e-05,-4.0944376100194384e-05,-3.618939763830943e-06,-2.710079067463975e-07,-4.4922919988609065e-05,-8.708962823091087e-07,-3.592609687483877e-06
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,40,-0.007249444650053487,0.008750555349946412,0.042582777983386784,2.0,True,1.1142852793561359e-08,5.602536924168126,1.0942317427639685,3.6610126782695084e-05,4.005996283223828e-05,-2.1680729058561866e-05,-2.942201500878764e-05,2.142989350630114e-06,-2.588665456978512e-05,-3.0568711869930864e-05,-4.853781186694329e-07
hub_x-0.667_y+0.667_D1_Conventional,xi-0.666667_eta+0.666667,Conventional,41,-0.007249444650053487,0.008750555349946412,0.044083888683279816,2.0,True,1.1142852793561359e-08,5.2914206764151155,1.1006804041725193,3.514997123962635e-05,3.868888455068436e-05,-2.3196500029501494e-05,-2.6394662662742636e-05,-8.744412203895609e-07,-2.730112203272185e-05,-2.719534712268336e-05,-3.448422596981142e-06
hub_x-0.667_y-0.667_D1,xi-0.666667_eta-0.666667,FE,0,-0.00818763883748663,-0.00818763883748663,0.043145694495846675,0.5,True,1.1142852793561359e-08,7.726068681558295,1.117753089664758,1.1214260121059649e-05,1.2534773898618706e-05,7.471382315589843e-06,8.348684224822813e-06,4.873890348323664e-07,8.811321605864228e-06,8.85786330850127e-06,-1.009666209907983e-06
hub_x-0.667_y-0.667_D1,xi-0.666667_eta-0.666667,FE,1,-0.00818763883748663,-0.00818763883748663,0.043520972170819926,0.5,True,1.1142852793561359e-08,7.6520408699716675,1.1327220181057034,1.0380169622185274e-05,1.175784668272122e-05,6.920911712661707e-06,7.719642970960032e-06,-5.059791021251184e-07,8.150908482726218e-06,8.229222832488703e-06,-2.0222613811885907e-06
hub_x-0.667_y-0.667_D1,xi-0.666667_eta-0.666667,FE,2,-0.008325,-0.008,0.0433333333333333,0.5,True,1.1142852793561359e-08,6.582269212235991,1.1090113055705513,1.3161362247283312e-05,1.459609952894663e-05,1.3139824659552755e-05,7.512870196322064e-07,-4.5076984769916046e-08,1.4508780001921141e-05,1.6498986604171776e-07,-1.585623744421338e-06
hub_x-0.667_y-0.667_D1,xi-0.666667_eta-0.666667,FE,3,-0.00818763883748663,-0.007812361162513372,0.043145694495846675,0.5,True,1.1142852793561359e-08,7.690216625475689,1.096165371255552,1.095459469500467e-05,1.2008047360803893e-05,8.40762232230907e-06,-7.021563906881829e-06,-1.12570505946787e-07,8.778545627493785e-06,-8.02800763902266e-06,-1.6375076894820814e-06
hub_x-0.667_y-0.667_D1,xi-0.666667_eta-0.666667,FE,4,-0.00818763883748663,-0.007812361162513372,0.043520972170819926,0.5,True,1.1142852793561359e-08,7.353143215342513,1.1024677248142405,1.0941398297654817e-05,1.206253848750191e-05,7.805452196108102e-06,-7.59232014367381e-06,-1.0704146664540094e-06,8.081585688567697e-06,-8.562265295276094e-06,-2.6230555720596583e-06
hub_x-0.667_y-0.667_D1,xi-0.666667_eta-0.666667,FE,5,-0.008,-0.008325,0.0433333333333333,0.5,True,1.1142852793561359e-08,7.1213232766708385,1.1209292554136998,1.307133572255816e-05,1.4652042618749612e-05,-7.207007589711577e-07,1.3051359193509018e-05,-4.930709737009507e-08,1.6299210675811756e-07,1.4564249731380674e-05,-1.5932407968563728e-06
