task,method,optimizer,parameter,parameter_value,metric,n_pairs,n_valid,n_missing,median,q25,q75,minimum,maximum,ci95_lo,ci95_hi
Triple,GFE,BFGS,epsilon_pressure_rel,0.0,field_cosine_to_fixed_GFE,1,1,0,0.9969444207574878,0.9969444207574878,0.9969444207574878,0.9969444207574878,0.9969444207574878,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0,worst_displacement_a,1,1,0,0.46561543678280376,0.46561543678280376,0.46561543678280376,0.46561543678280376,0.46561543678280376,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0,minimum_stiffness_n_m,1,1,0,0.001271023500839075,0.001271023500839075,0.001271023500839075,0.001271023500839075,0.001271023500839075,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0,common_nominal_loss_std_n_m,1,1,0,5.354238244879673e-06,5.354238244879673e-06,5.354238244879673e-06,5.354238244879673e-06,5.354238244879673e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,solve_wall_s,1,1,0,39.21686650000629,39.21686650000629,39.21686650000629,39.21686650000629,39.21686650000629,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,iterations,1,1,0,9644.0,9644.0,9644.0,9644.0,9644.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,evaluations,1,1,0,9968.0,9968.0,9968.0,9968.0,9968.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,terminal_gradient_l2,1,1,0,1.20491294982272e-07,1.20491294982272e-07,1.20491294982272e-07,1.20491294982272e-07,1.20491294982272e-07,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,terminal_gradient_inf,1,1,0,5.4997821345281056e-08,5.4997821345281056e-08,5.4997821345281056e-08,5.4997821345281056e-08,5.4997821345281056e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,relative_gradient_l2,1,1,0,4.013019999438488e-06,4.013019999438488e-06,4.013019999438488e-06,4.013019999438488e-06,4.013019999438488e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,objective_n_m,1,1,0,-0.049734864386447725,-0.049734864386447725,-0.049734864386447725,-0.049734864386447725,-0.049734864386447725,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,surrogate_residual_n,1,1,0,1.3366605848577948e-08,1.3366605848577948e-08,1.3366605848577948e-08,1.3366605848577948e-08,1.3366605848577948e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,command_cosine_to_fixed_GFE,1,1,0,0.9999998968484327,0.9999998968484327,0.9999998968484327,0.9999998968484327,0.9999998968484327,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,field_cosine_to_fixed_GFE,1,1,0,0.9999999781397348,0.9999999781397348,0.9999999781397348,0.9999999781397348,0.9999999781397348,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,worst_displacement_a,1,1,0,0.45792007544719143,0.45792007544719143,0.45792007544719143,0.45792007544719143,0.45792007544719143,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,minimum_stiffness_n_m,1,1,0,0.0013123060159186447,0.0013123060159186447,0.0013123060159186447,0.0013123060159186447,0.0013123060159186447,,
Triple,GFE,BFGS,epsilon_pressure_rel,1e-05,common_nominal_loss_std_n_m,1,1,0,1.732649147925465e-06,1.732649147925465e-06,1.732649147925465e-06,1.732649147925465e-06,1.732649147925465e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,solve_wall_s,1,1,0,27.68306309999025,27.68306309999025,27.68306309999025,27.68306309999025,27.68306309999025,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,iterations,1,1,0,6979.0,6979.0,6979.0,6979.0,6979.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,evaluations,1,1,0,7228.0,7228.0,7228.0,7228.0,7228.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,terminal_gradient_l2,1,1,0,6.332780250637897e-08,6.332780250637897e-08,6.332780250637897e-08,6.332780250637897e-08,6.332780250637897e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,terminal_gradient_inf,1,1,0,2.0598919468649203e-08,2.0598919468649203e-08,2.0598919468649203e-08,2.0598919468649203e-08,2.0598919468649203e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,relative_gradient_l2,1,1,0,2.1091626406908562e-06,2.1091626406908562e-06,2.1091626406908562e-06,2.1091626406908562e-06,2.1091626406908562e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,objective_n_m,1,1,0,-0.04973312836250562,-0.04973312836250562,-0.04973312836250562,-0.04973312836250562,-0.04973312836250562,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,surrogate_residual_n,1,1,0,1.3366399873376223e-08,1.3366399873376223e-08,1.3366399873376223e-08,1.3366399873376223e-08,1.3366399873376223e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,command_cosine_to_fixed_GFE,1,1,0,0.9999999069105917,0.9999999069105917,0.9999999069105917,0.9999999069105917,0.9999999069105917,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,field_cosine_to_fixed_GFE,1,1,0,0.9999999799490028,0.9999999799490028,0.9999999799490028,0.9999999799490028,0.9999999799490028,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,worst_displacement_a,1,1,0,0.45792185537904356,0.45792185537904356,0.45792185537904356,0.45792185537904356,0.45792185537904356,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,minimum_stiffness_n_m,1,1,0,0.001312305778294208,0.001312305778294208,0.001312305778294208,0.001312305778294208,0.001312305778294208,,
Triple,GFE,BFGS,epsilon_pressure_rel,3e-05,common_nominal_loss_std_n_m,1,1,0,1.7723798718926646e-06,1.7723798718926646e-06,1.7723798718926646e-06,1.7723798718926646e-06,1.7723798718926646e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,solve_wall_s,1,1,0,16.817421399988234,16.817421399988234,16.817421399988234,16.817421399988234,16.817421399988234,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,iterations,1,1,0,4724.0,4724.0,4724.0,4724.0,4724.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,evaluations,1,1,0,4902.0,4902.0,4902.0,4902.0,4902.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,terminal_gradient_l2,1,1,0,8.654691303527871e-08,8.654691303527871e-08,8.654691303527871e-08,8.654691303527871e-08,8.654691303527871e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,terminal_gradient_inf,1,1,0,2.312710041532766e-08,2.312710041532766e-08,2.312710041532766e-08,2.312710041532766e-08,2.312710041532766e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,relative_gradient_l2,1,1,0,2.8824861721998025e-06,2.8824861721998025e-06,2.8824861721998025e-06,2.8824861721998025e-06,2.8824861721998025e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,objective_n_m,1,1,0,-0.04972705228179795,-0.04972705228179795,-0.04972705228179795,-0.04972705228179795,-0.04972705228179795,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,surrogate_residual_n,1,1,0,1.3364144851555993e-08,1.3364144851555993e-08,1.3364144851555993e-08,1.3364144851555993e-08,1.3364144851555993e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,command_cosine_to_fixed_GFE,1,1,0,0.9999999227598491,0.9999999227598491,0.9999999227598491,0.9999999227598491,0.9999999227598491,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,field_cosine_to_fixed_GFE,1,1,0,0.999999984321577,0.999999984321577,0.999999984321577,0.999999984321577,0.999999984321577,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,worst_displacement_a,1,1,0,0.4579223729356109,0.4579223729356109,0.4579223729356109,0.4579223729356109,0.4579223729356109,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,minimum_stiffness_n_m,1,1,0,0.0013122945959934166,0.0013122945959934166,0.0013122945959934166,0.0013122945959934166,0.0013122945959934166,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0001,common_nominal_loss_std_n_m,1,1,0,1.9122444759359517e-06,1.9122444759359517e-06,1.9122444759359517e-06,1.9122444759359517e-06,1.9122444759359517e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,solve_wall_s,1,1,0,14.095321700006025,14.095321700006025,14.095321700006025,14.095321700006025,14.095321700006025,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,iterations,1,1,0,3349.0,3349.0,3349.0,3349.0,3349.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,evaluations,1,1,0,3471.0,3471.0,3471.0,3471.0,3471.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,terminal_gradient_l2,1,1,0,3.1339110285058545e-08,3.1339110285058545e-08,3.1339110285058545e-08,3.1339110285058545e-08,3.1339110285058545e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,terminal_gradient_inf,1,1,0,9.89548224652727e-09,9.89548224652727e-09,9.89548224652727e-09,9.89548224652727e-09,9.89548224652727e-09,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,relative_gradient_l2,1,1,0,1.0437639687458176e-06,1.0437639687458176e-06,1.0437639687458176e-06,1.0437639687458176e-06,1.0437639687458176e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,objective_n_m,1,1,0,-0.04970969212301329,-0.04970969212301329,-0.04970969212301329,-0.04970969212301329,-0.04970969212301329,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,surrogate_residual_n,1,1,0,1.3360242705131797e-08,1.3360242705131797e-08,1.3360242705131797e-08,1.3360242705131797e-08,1.3360242705131797e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,command_cosine_to_fixed_GFE,1,1,0,0.9999999520635673,0.9999999520635673,0.9999999520635673,0.9999999520635673,0.9999999520635673,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,field_cosine_to_fixed_GFE,1,1,0,0.9999999897584155,0.9999999897584155,0.9999999897584155,0.9999999897584155,0.9999999897584155,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,worst_displacement_a,1,1,0,0.45793298538783284,0.45793298538783284,0.45793298538783284,0.45793298538783284,0.45793298538783284,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,minimum_stiffness_n_m,1,1,0,0.0013122685661089203,0.0013122685661089203,0.0013122685661089203,0.0013122685661089203,0.0013122685661089203,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.0003,common_nominal_loss_std_n_m,1,1,0,2.3069932754242762e-06,2.3069932754242762e-06,2.3069932754242762e-06,2.3069932754242762e-06,2.3069932754242762e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,solve_wall_s,1,1,0,9.424814900005003,9.424814900005003,9.424814900005003,9.424814900005003,9.424814900005003,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,iterations,1,1,0,2777.0,2777.0,2777.0,2777.0,2777.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,evaluations,1,1,0,2871.0,2871.0,2871.0,2871.0,2871.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,terminal_gradient_l2,1,1,0,3.307155120464556e-08,3.307155120464556e-08,3.307155120464556e-08,3.307155120464556e-08,3.307155120464556e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,terminal_gradient_inf,1,1,0,9.894782154094378e-09,9.894782154094378e-09,9.894782154094378e-09,9.894782154094378e-09,9.894782154094378e-09,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,relative_gradient_l2,1,1,0,1.1014633748299583e-06,1.1014633748299583e-06,1.1014633748299583e-06,1.1014633748299583e-06,1.1014633748299583e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,objective_n_m,1,1,0,-0.049648932268539954,-0.049648932268539954,-0.049648932268539954,-0.049648932268539954,-0.049648932268539954,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,surrogate_residual_n,1,1,0,1.3345442864029888e-08,1.3345442864029888e-08,1.3345442864029888e-08,1.3345442864029888e-08,1.3345442864029888e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,command_cosine_to_fixed_GFE,1,1,0,1.0,1.0,1.0,1.0,1.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,field_cosine_to_fixed_GFE,1,1,0,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,worst_displacement_a,1,1,0,0.45796753839851656,0.45796753839851656,0.45796753839851656,0.45796753839851656,0.45796753839851656,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,minimum_stiffness_n_m,1,1,0,0.001312184169728167,0.001312184169728167,0.001312184169728167,0.001312184169728167,0.001312184169728167,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.001,common_nominal_loss_std_n_m,1,1,0,3.618937673684308e-06,3.618937673684308e-06,3.618937673684308e-06,3.618937673684308e-06,3.618937673684308e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,solve_wall_s,1,1,0,8.965166800000588,8.965166800000588,8.965166800000588,8.965166800000588,8.965166800000588,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,iterations,1,1,0,2166.0,2166.0,2166.0,2166.0,2166.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,evaluations,1,1,0,2277.0,2277.0,2277.0,2277.0,2277.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,terminal_gradient_l2,1,1,0,4.135060961714223e-08,4.135060961714223e-08,4.135060961714223e-08,4.135060961714223e-08,4.135060961714223e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,terminal_gradient_inf,1,1,0,9.371151644146881e-09,9.371151644146881e-09,9.371151644146881e-09,9.371151644146881e-09,9.371151644146881e-09,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,relative_gradient_l2,1,1,0,1.3771972767955628e-06,1.3771972767955628e-06,1.3771972767955628e-06,1.3771972767955628e-06,1.3771972767955628e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,objective_n_m,1,1,0,-0.04947533883923742,-0.04947533883923742,-0.04947533883923742,-0.04947533883923742,-0.04947533883923742,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,surrogate_residual_n,1,1,0,1.3303727044800651e-08,1.3303727044800651e-08,1.3303727044800651e-08,1.3303727044800651e-08,1.3303727044800651e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,command_cosine_to_fixed_GFE,1,1,0,0.9999995743212411,0.9999995743212411,0.9999995743212411,0.9999995743212411,0.9999995743212411,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,field_cosine_to_fixed_GFE,1,1,0,0.9999999058830208,0.9999999058830208,0.9999999058830208,0.9999999058830208,0.9999999058830208,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,worst_displacement_a,1,1,0,0.4580660904400733,0.4580660904400733,0.4580660904400733,0.4580660904400733,0.4580660904400733,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,minimum_stiffness_n_m,1,1,0,0.0013120144554922364,0.0013120144554922364,0.0013120144554922364,0.0013120144554922364,0.0013120144554922364,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.003,common_nominal_loss_std_n_m,1,1,0,6.640793515525936e-06,6.640793515525936e-06,6.640793515525936e-06,6.640793515525936e-06,6.640793515525936e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,solve_wall_s,1,1,0,8.074315299993032,8.074315299993032,8.074315299993032,8.074315299993032,8.074315299993032,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,iterations,1,1,0,2033.0,2033.0,2033.0,2033.0,2033.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,evaluations,1,1,0,2113.0,2113.0,2113.0,2113.0,2113.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,terminal_gradient_l2,1,1,0,3.5347489780092654e-08,3.5347489780092654e-08,3.5347489780092654e-08,3.5347489780092654e-08,3.5347489780092654e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,terminal_gradient_inf,1,1,0,8.131876865729489e-09,8.131876865729489e-09,8.131876865729489e-09,8.131876865729489e-09,8.131876865729489e-09,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,relative_gradient_l2,1,1,0,1.1772224222522747e-06,1.1772224222522747e-06,1.1772224222522747e-06,1.1772224222522747e-06,1.1772224222522747e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,objective_n_m,1,1,0,-0.04886783486837551,-0.04886783486837551,-0.04886783486837551,-0.04886783486837551,-0.04886783486837551,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,surrogate_residual_n,1,1,0,1.3159251754553554e-08,1.3159251754553554e-08,1.3159251754553554e-08,1.3159251754553554e-08,1.3159251754553554e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,command_cosine_to_fixed_GFE,1,1,0,0.9999913011019875,0.9999913011019875,0.9999913011019875,0.9999913011019875,0.9999913011019875,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,field_cosine_to_fixed_GFE,1,1,0,0.9999981322849789,0.9999981322849789,0.9999981322849789,0.9999981322849789,0.9999981322849789,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,worst_displacement_a,1,1,0,0.45840908997687047,0.45840908997687047,0.45840908997687047,0.45840908997687047,0.45840908997687047,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,minimum_stiffness_n_m,1,1,0,0.0013108058682430737,0.0013108058682430737,0.0013108058682430737,0.0013108058682430737,0.0013108058682430737,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.01,common_nominal_loss_std_n_m,1,1,0,1.0786530510824897e-05,1.0786530510824897e-05,1.0786530510824897e-05,1.0786530510824897e-05,1.0786530510824897e-05,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,solve_wall_s,1,1,0,7.402303599999868,7.402303599999868,7.402303599999868,7.402303599999868,7.402303599999868,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,iterations,1,1,0,1817.0,1817.0,1817.0,1817.0,1817.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,evaluations,1,1,0,1893.0,1893.0,1893.0,1893.0,1893.0,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,terminal_gradient_l2,1,1,0,4.213273784839037e-08,4.213273784839037e-08,4.213273784839037e-08,4.213273784839037e-08,4.213273784839037e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,terminal_gradient_inf,1,1,0,9.901391292044433e-09,9.901391292044433e-09,9.901391292044433e-09,9.901391292044433e-09,9.901391292044433e-09,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,relative_gradient_l2,1,1,0,1.4027944306624838e-06,1.4027944306624838e-06,1.4027944306624838e-06,1.4027944306624838e-06,1.4027944306624838e-06,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,objective_n_m,1,1,0,-0.047132764573218175,-0.047132764573218175,-0.047132764573218175,-0.047132764573218175,-0.047132764573218175,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,surrogate_residual_n,1,1,0,1.2757798937954246e-08,1.2757798937954246e-08,1.2757798937954246e-08,1.2757798937954246e-08,1.2757798937954246e-08,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,command_cosine_to_fixed_GFE,1,1,0,0.9999040936318937,0.9999040936318937,0.9999040936318937,0.9999040936318937,0.9999040936318937,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,field_cosine_to_fixed_GFE,1,1,0,0.999979446648586,0.999979446648586,0.999979446648586,0.999979446648586,0.999979446648586,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,worst_displacement_a,1,1,0,0.45925584141890974,0.45925584141890974,0.45925584141890974,0.45925584141890974,0.45925584141890974,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,minimum_stiffness_n_m,1,1,0,0.001308084393329455,0.001308084393329455,0.001308084393329455,0.001308084393329455,0.001308084393329455,,
Triple,GFE,BFGS,epsilon_pressure_rel,0.03,common_nominal_loss_std_n_m,1,1,0,1.1635227600217164e-05,1.1635227600217164e-05,1.1635227600217164e-05,1.1635227600217164e-05,1.1635227600217164e-05,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,solve_wall_s,1,1,0,110.28988629998639,110.28988629998639,110.28988629998639,110.28988629998639,110.28988629998639,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,iterations,1,1,0,30000.0,30000.0,30000.0,30000.0,30000.0,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,evaluations,1,1,0,33001.0,33001.0,33001.0,33001.0,33001.0,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,terminal_gradient_l2,1,1,0,0.005240937710928418,0.005240937710928418,0.005240937710928418,0.005240937710928418,0.005240937710928418,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,terminal_gradient_inf,1,1,0,0.0014167008016976314,0.0014167008016976314,0.0014167008016976314,0.0014167008016976314,0.0014167008016976314,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,relative_gradient_l2,1,1,0,0.17454726657387187,0.17454726657387187,0.17454726657387187,0.17454726657387187,0.17454726657387187,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,objective_n_m,1,1,0,-0.049625418650260766,-0.049625418650260766,-0.049625418650260766,-0.049625418650260766,-0.049625418650260766,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,surrogate_residual_n,1,1,0,1.3976047538306594e-08,1.3976047538306594e-08,1.3976047538306594e-08,1.3976047538306594e-08,1.3976047538306594e-08,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,command_cosine_to_fixed_GFE,1,1,0,0.9988949799310276,0.9988949799310276,0.9988949799310276,0.9988949799310276,0.9988949799310276,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,field_cosine_to_fixed_GFE,1,1,0,0.9996880638607898,0.9996880638607898,0.9996880638607898,0.9996880638607898,0.9996880638607898,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,worst_displacement_a,1,1,0,0.4672147540822009,0.4672147540822009,0.4672147540822009,0.4672147540822009,0.4672147540822009,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,minimum_stiffness_n_m,1,1,0,0.0013131605133601051,0.0013131605133601051,0.0013131605133601051,0.0013131605133601051,0.0013131605133601051,,
Triple,GFE,BFGS,epsilon_std_factor,0.0,common_nominal_loss_std_n_m,1,1,0,5.203108843086557e-10,5.203108843086557e-10,5.203108843086557e-10,5.203108843086557e-10,5.203108843086557e-10,,
Triple,GFE,BFGS,epsilon_std_factor,0.01,solve_wall_s,1,1,0,20.995793099995353,20.995793099995353,20.995793099995353,20.995793099995353,20.995793099995353,,
Triple,GFE,BFGS,epsilon_std_factor,0.01,iterations,1,1,0,5860.0,5860.0,5860.0,5860.0,5860.0,,
