case_id,method,levels,phase_step_deg,objective,actual_equilibrium_shift_mm,actual_root_converged,actual_root_stable,actual_stiffness_min_n_m,stiffness_retention_pct,candidate_evaluations,command_key,mechanics_setup_ms,reference_force_norm_n,transition_time_median_ms,transition_time_q25_ms,transition_time_q75_ms,timing_repeats,predicted_shift_mm,predicted_local_stable,predicted_local_stiffness_min,stable_offset_candidates
X+0_Y+0_Z45,mechanics_offset,128,2.8125,-192.93119823957971,0.00032181463585677486,True,True,1.977077937242495e-05,100.14646954162,256,Xp0_Yp0_Z45__Q0128,4.454139,3.63071281571191e-21,25.081725,22.104698,29.9425605,3,0.0003218844670704895,True,1.9845649931842337e-05,256.0
X+0_Y+0_Z45,fixed_nearest,2048,0.17578125,-192.9689666820907,3.7956953868372744e-05,True,True,1.9741698722155736e-05,99.99916505748324,1,,4.454139,3.63071281571191e-21,0.735725,0.5019585,0.9530329999999999,3,,,,
X+0_Y+0_Z45,best_offset,2048,0.17578125,-192.9689816961861,0.0011368223504783059,True,True,1.9741301784364303e-05,99.99715441755394,256,,4.454139,3.63071281571191e-21,27.299578,26.852601,33.779194,3,,,,
X+0_Y+0_Z45,mechanics_offset,2048,0.17578125,-192.96897688764778,1.2411971080178785e-05,True,True,1.97418551391717e-05,99.99995736878417,256,Xp0_Yp0_Z45__Q2048,4.454139,3.63071281571191e-21,31.40718,29.075471,34.744696,3,1.2396393268027704e-05,True,1.9816272574893457e-05,256.0
X+10_Y+0_Z45,fixed_nearest,4,90.0,-218.17501340733978,0.18123880883954185,True,True,1.624082330535298e-05,83.91564967108603,1,,4.162081,2.164889762845118e-17,0.33147299999999996,0.3018425,0.6024295,3,,,,
X+10_Y+0_Z45,best_offset,4,90.0,-225.57051638674693,0.04217857960347862,True,True,1.606703632383496e-05,83.01769966053114,256,,4.162081,2.164889762845118e-17,27.735222,25.9829365,32.427281,3,,,,
X+10_Y+0_Z45,mechanics_offset,4,90.0,-213.9367647536105,0.015520749333706627,True,True,1.565552538701566e-05,80.89143999002744,256,Xp10_Yp0_Z45__Q0004,4.162081,2.164889762845118e-17,19.72461,18.898017499999998,32.03885,3,0.01195345443262105,True,1.5746744957576415e-05,256.0
X+10_Y+0_Z45,fixed_nearest,8,45.0,-255.71935623795997,0.13679778165592146,True,True,1.7911080505871645e-05,92.54579824570514,1,,4.162081,2.164889762845118e-17,0.32251599999999997,0.2845255,1.3389579999999999,3,,,,
X+10_Y+0_Z45,best_offset,8,45.0,-256.55629708292554,0.04733234626448905,True,True,1.817655086027136e-05,93.91747238063172,256,,4.162081,2.164889762845118e-17,26.029279,25.7594335,31.5942225,3,,,,
X+10_Y+0_Z45,mechanics_offset,8,45.0,-253.36915282823148,0.012809460042852076,True,True,1.8700427077106228e-05,96.62431871818401,256,Xp10_Yp0_Z45__Q0008,4.162081,2.164889762845118e-17,18.601214,18.1920245,23.7350975,3,0.012228183233614628,True,1.8799838042969314e-05,256.0
X+10_Y+0_Z45,fixed_nearest,10,36.0,-258.39891498402517,0.12181852651108634,True,True,1.8909966150920574e-05,97.70699828313028,1,,4.162081,2.164889762845118e-17,0.502773,0.41412550000000004,0.537609,3,,,,
X+10_Y+0_Z45,best_offset,10,36.0,-258.91996236053234,0.0947120772894234,True,True,1.8727029293606852e-05,96.76177124989188,256,,4.162081,2.164889762845118e-17,32.108852999999996,29.989414999999997,38.32797599999999,3,,,,
X+10_Y+0_Z45,mechanics_offset,10,36.0,-258.7761744923566,0.010222822043756422,True,True,1.8835808292039862e-05,97.32382775112033,256,Xp10_Yp0_Z45__Q0010,4.162081,2.164889762845118e-17,25.859807999999997,21.7462375,33.829375,3,0.0098967131009498,True,1.8948007878986016e-05,256.0
X+10_Y+0_Z45,fixed_nearest,16,22.5,-262.9753409736758,0.048587807275792344,True,True,1.9067637252791567e-05,98.52167822263183,1,,4.162081,2.164889762845118e-17,0.442555,0.3763955,0.446273,3,,,,
X+10_Y+0_Z45,best_offset,16,22.5,-264.0704788535055,0.05489515825852988,True,True,1.9144306298735427e-05,98.91782395238192,256,,4.162081,2.164889762845118e-17,25.398076999999997,24.9409055,25.566624499999996,3,,,,
X+10_Y+0_Z45,mechanics_offset,16,22.5,-263.99901226790234,0.005740307599903462,True,True,1.9079633369935012e-05,98.58366165442564,256,Xp10_Yp0_Z45__Q0016,4.162081,2.164889762845118e-17,18.804033999999998,18.0408135,25.076482,3,0.005653599405969927,True,1.9189763670383273e-05,256.0
X+10_Y+0_Z45,fixed_nearest,32,11.25,-266.24651760089034,0.027671464820481582,True,True,1.9267360492245207e-05,99.55363978505102,1,,4.162081,2.164889762845118e-17,2.182382,2.005336,3.7405619999999997,3,,,,
X+10_Y+0_Z45,best_offset,32,11.25,-266.3164728139023,0.07239995613415123,True,True,1.9338348446970445e-05,99.92043155586147,256,,4.162081,2.164889762845118e-17,28.045994999999998,26.682874499999997,32.9248565,3,,,,
