field_class,plane,x_m,y_m,z_m,total_force_x_n,total_force_y_n,total_force_z_n,radiation_force_x_n,radiation_force_y_n,radiation_force_z_n
Vortex,XZ,0.006000000000000001,0.0,0.056,9.32836627656399e-06,3.0371100446627085e-06,1.2309701543943412e-06,9.32836627656399e-06,3.0371100446627085e-06,2.345255433750477e-06
Vortex,XZ,0.007,0.0,0.056,-1.1444336110197783e-06,1.5560484033931577e-06,-5.931751433181444e-07,-1.1444336110197783e-06,1.5560484033931577e-06,5.211101360379913e-07
Vortex,XZ,-0.007,0.0,0.057,1.2463316911251151e-06,-1.6204317026098176e-06,-7.202652946754965e-07,1.2463316911251151e-06,-1.6204317026098176e-06,3.9401998468063933e-07
Vortex,XZ,-0.006,0.0,0.057,-8.390885002423971e-06,-3.0774315681536303e-06,8.783483866836033e-07,-8.390885002423971e-06,-3.0774315681536303e-06,1.992633666039739e-06
Vortex,XZ,-0.005,0.0,0.057,-1.1314893797210456e-05,-4.179000114714377e-06,3.08936053963217e-06,-1.1314893797210456e-05,-4.179000114714377e-06,4.203645818988306e-06
Vortex,XZ,-0.004,0.0,0.057,-2.337679817360529e-06,-4.501418933089881e-06,4.09941292291173e-06,-2.337679817360529e-06,-4.501418933089881e-06,5.213698202267866e-06
Vortex,XZ,-0.003,0.0,0.057,1.3445359821847457e-05,-4.0538270962060095e-06,2.360830892472371e-06,1.3445359821847457e-05,-4.0538270962060095e-06,3.475116171828507e-06
Vortex,XZ,-0.002,0.0,0.057,2.3404576310072955e-05,-2.9406843660540677e-06,-1.9397054479291267e-06,2.3404576310072955e-05,-2.9406843660540677e-06,-8.254201685729909e-07
Vortex,XZ,-0.001,0.0,0.057,1.8176275252366927e-05,-1.4690086609435832e-06,-6.493003508385246e-06,1.8176275252366927e-05,-1.4690086609435832e-06,-5.37871822902911e-06
Vortex,XZ,0.0,0.0,0.057,4.371224220611768e-11,6.235299536940408e-11,-8.39967456529209e-06,4.371224220611768e-11,6.235299536940408e-11,-7.285389285935955e-06
Vortex,XZ,0.001,0.0,0.057,-1.817622024290313e-05,1.4691129380072595e-06,-6.493022440365686e-06,-1.817622024290313e-05,1.4691129380072595e-06,-5.37873716100955e-06
Vortex,XZ,0.002000000000000001,0.0,0.057,-2.3404592206023665e-05,2.9407390271088732e-06,-1.939734740800543e-06,-2.3404592206023665e-05,2.9407390271088732e-06,-8.254494614444072e-07
Vortex,XZ,0.003,0.0,0.057,-1.3445427631400379e-05,4.053831912140282e-06,2.3608038491923224e-06,-1.3445427631400379e-05,4.053831912140282e-06,3.4750891285484584e-06
Vortex,XZ,0.003999999999999999,0.0,0.057,2.3376180135912157e-06,4.5013987844432825e-06,4.099395845894929e-06,2.3376180135912157e-06,4.5013987844432825e-06,5.2136811252510646e-06
Vortex,XZ,0.005,0.0,0.057,1.1314882797750485e-05,4.178984826575299e-06,3.0893525825537907e-06,1.1314882797750485e-05,4.178984826575299e-06,4.203637861909927e-06
Vortex,XZ,0.006000000000000001,0.0,0.057,8.390922033832217e-06,3.0774364874111234e-06,8.783442836745742e-07,8.390922033832217e-06,3.0774364874111234e-06,1.99262956303071e-06
Vortex,XZ,0.007,0.0,0.057,-1.2462862759914467e-06,1.6204522194584189e-06,-7.202692342409331e-07,-1.2462862759914467e-06,1.6204522194584189e-06,3.940160451152026e-07
Twin,XY,-0.007,-0.007,0.05,-2.496930861477184e-06,-2.5206522097164103e-06,-5.357194917264954e-07,-2.496930861477184e-06,-2.5206522097164103e-06,5.785657876296404e-07
Twin,XY,-0.006,-0.007,0.05,1.6763832656732102e-07,1.4760788219665077e-06,-4.1828742793941386e-07,1.6763832656732102e-07,1.4760788219665077e-06,6.959978514167219e-07
Twin,XY,-0.005,-0.007,0.05,2.305842215926092e-06,5.5275932395103974e-06,-4.498964145294581e-07,2.305842215926092e-06,5.5275932395103974e-06,6.643888648266777e-07
Twin,XY,-0.004,-0.007,0.05,2.742642563621005e-06,7.428253927956412e-06,-6.569410914336172e-07,2.742642563621005e-06,7.428253927956412e-06,4.573441879225186e-07
Twin,XY,-0.003,-0.007,0.05,1.7094388919934443e-06,6.281443590362392e-06,-9.634277773321795e-07,1.7094388919934443e-06,6.281443590362392e-06,1.5085750202395643e-07
Twin,XY,-0.002,-0.007,0.05,3.7497746571844223e-07,3.078523375274063e-06,-1.2702981199567777e-06,3.7497746571844223e-07,3.078523375274063e-06,-1.5601284060064185e-07
Twin,XY,-0.001,-0.007,0.05,-1.739565516018859e-07,-7.735995288666454e-08,-1.437665888054557e-06,-1.739565516018859e-07,-7.735995288666454e-08,-3.233806086984212e-07
Twin,XY,0.0,-0.007,0.05,1.456692959834715e-07,-1.2769092888152248e-06,-1.3996422078062928e-06,1.456692959834715e-07,-1.2769092888152248e-06,-2.8535692845015697e-07
Twin,XY,0.001,-0.007,0.05,4.471677012062093e-07,2.471817218091615e-07,-1.1637507186136971e-06,4.471677012062093e-07,2.471817218091615e-07,-4.9465439257561276e-08
Twin,XY,0.002000000000000001,-0.007,0.05,-1.506260960910444e-07,3.712566370903469e-06,-8.036909710293397e-07,-1.506260960910444e-07,3.712566370903469e-06,3.1059430832679605e-07
Twin,XY,0.003,-0.007,0.05,-1.602779159522991e-06,7.156767732474426e-06,-4.284045597430027e-07,-1.602779159522991e-06,7.156767732474426e-06,6.858807196131331e-07
Twin,XY,0.003999999999999999,-0.007,0.05,-2.7791352088140864e-06,8.414477331203461e-06,-1.6382595136600572e-07,-2.7791352088140864e-06,8.414477331203461e-06,9.504593279901301e-07
Twin,XY,0.005,-0.007,0.05,-2.4796488483946514e-06,6.500738992222014e-06,-1.0409370970293923e-07,-2.4796488483946514e-06,6.500738992222014e-06,1.0101915696531965e-06
Twin,XY,0.006000000000000001,-0.007,0.05,-4.2745654303931884e-07,2.3265671666095245e-06,-2.5694504163385936e-07,-4.2745654303931884e-07,2.3265671666095245e-06,8.573402377222764e-07
Twin,XY,0.007,-0.007,0.05,2.23313808362201e-06,-1.8781534485115554e-06,-5.961824046863224e-07,2.23313808362201e-06,-1.8781534485115554e-06,5.181028746698133e-07
Twin,XY,-0.007,-0.006,0.05,2.5237114091384046e-06,5.6570035868686334e-06,-3.848456376229068e-07,2.5237114091384046e-06,5.6570035868686334e-06,7.29439641733229e-07
Twin,XY,-0.006,-0.006,0.05,5.3650318275895525e-06,1.1814628530785722e-05,-3.8321867273880306e-07,5.3650318275895525e-06,1.1814628530785722e-05,7.310666066173327e-07
Twin,XY,-0.005,-0.006,0.05,5.074831942473983e-06,1.5486448569999996e-05,-4.992149013724901e-07,5.074831942473983e-06,1.5486448569999996e-05,6.150703779836457e-07
Twin,XY,-0.004,-0.006,0.05,1.805531550466189e-06,1.503096788786473e-05,-7.221092732650109e-07,1.805531550466189e-06,1.503096788786473e-05,3.9217600609112484e-07
Twin,XY,-0.003,-0.006,0.05,-2.1711327863240295e-06,1.103892856939824e-05,-1.0080122920410055e-06,-2.1711327863240295e-06,1.103892856939824e-05,1.0627298731513032e-07
Twin,XY,-0.002,-0.006,0.05,-4.1768540569794725e-06,5.784220661388541e-06,-1.271950978557117e-06,-4.1768540569794725e-06,5.784220661388541e-06,-1.5766569920098114e-07
Twin,XY,-0.001,-0.006,0.05,-3.0868365568782176e-06,1.6581758055306508e-06,-1.3962205286113166e-06,-3.0868365568782176e-06,1.6581758055306508e-06,-2.819352492551808e-07
Twin,XY,0.0,-0.006,0.05,2.4814329172448874e-07,1.658980574661314e-07,-1.3414440077199717e-06,2.4814329172448874e-07,1.658980574661314e-07,-2.2715872836383598e-07
Twin,XY,0.001,-0.006,0.05,3.5803144450353476e-06,1.8293924311375194e-06,-1.1297765109196238e-06,3.5803144450353476e-06,1.8293924311375194e-06,-1.5491231563488073e-08
Twin,XY,0.002000000000000001,-0.006,0.05,4.638596749664941e-06,6.133268229319009e-06,-8.347121376996691e-07,4.638596749664941e-06,6.133268229319009e-06,2.7957314165646665e-07
Twin,XY,0.003,-0.006,0.05,2.4991816556059303e-06,1.1544066346350534e-05,-4.893175864969103e-07,2.4991816556059303e-06,1.1544066346350534e-05,6.249676928592255e-07
Twin,XY,0.003999999999999999,-0.006,0.05,-1.6851897789520254e-06,1.5650280050755458e-05,-2.471319837091052e-07,-1.6851897789520254e-06,1.5650280050755458e-05,8.671532956470306e-07
Twin,XY,0.005,-0.006,0.05,-5.214122212429835e-06,1.6151447743500193e-05,-1.3925885961044736e-07,-5.214122212429835e-06,1.6151447743500193e-05,9.750264197456884e-07
Twin,XY,0.006000000000000001,-0.006,0.05,-5.725914555127204e-06,1.2423506267874942e-05,-1.7605265361175957e-07,-5.725914555127204e-06,1.2423506267874942e-05,9.382326257443762e-07
Twin,XY,0.007,-0.006,0.05,-2.9686652030445913e-06,6.113321314867748e-06,-3.599161248529679e-07,-2.9686652030445913e-06,6.113321314867748e-06,7.543691545031679e-07
Twin,XY,-0.007,-0.005,0.05,9.081692993449737e-06,1.2548047337191412e-05,-4.476059343882638e-07,9.081692993449737e-06,1.2548047337191412e-05,6.66679344967872e-07
Twin,XY,-0.006,-0.005,0.05,9.453138269172912e-06,1.6786744589167512e-05,-4.430415041907633e-07,9.453138269172912e-06,1.6786744589167512e-05,6.712437751653725e-07
Twin,XY,-0.005,-0.005,0.05,4.949476027872782e-06,1.6609626539583137e-05,-4.313868896630326e-07,4.949476027872782e-06,1.6609626539583137e-05,6.828983896931032e-07
Twin,XY,-0.004,-0.005,0.05,-1.7262711577170638e-06,1.2865019102307121e-05,-4.4741445082683476e-07,-1.7262711577170638e-06,1.2865019102307121e-05,6.66870828529301e-07
Twin,XY,-0.003,-0.005,0.05,-6.725488261477153e-06,8.463458534187098e-06,-6.099780145278875e-07,-6.725488261477153e-06,8.463458534187098e-06,5.043072648282483e-07
Twin,XY,-0.002,-0.005,0.05,-7.705789474131762e-06,5.942432100740745e-06,-8.729644038154596e-07,-7.705789474131762e-06,5.942432100740745e-06,2.413208755406762e-07
Twin,XY,-0.001,-0.005,0.05,-4.7277706637285126e-06,5.532422744280347e-06,-1.0839253459426836e-06,-4.7277706637285126e-06,5.532422744280347e-06,3.035993341345229e-08
Twin,XY,0.0,-0.005,0.05,3.8744008907303794e-07,5.7930216788608255e-06,-1.090203303160856e-06,3.8744008907303794e-07,5.7930216788608255e-06,2.408197619527983e-08
Twin,XY,0.001,-0.005,0.05,5.502750629533938e-06,5.864895410575184e-06,-8.68945473771478e-07,5.502750629533938e-06,5.864895410575184e-06,2.4533980558465775e-07
Twin,XY,0.002000000000000001,-0.005,0.05,8.427641676727514e-06,6.511957045425564e-06,-5.58411113739194e-07,8.427641676727514e-06,6.511957045425564e-06,5.558741656169418e-07
Twin,XY,0.003,-0.005,0.05,7.311520111737836e-06,9.117718636738366e-06,-2.962883531237669e-07,7.311520111737836e-06,9.117718636738366e-06,8.179969262323689e-07
Twin,XY,0.003999999999999999,-0.005,0.05,2.0474929175126365e-06,1.3477568503593913e-05,-2.2606172043845982e-07,2.0474929175126365e-06,1.3477568503593913e-05,8.88223558917676e-07
Twin,XY,0.005,-0.005,0.05,-4.9777559983823285e-06,1.7155590730323156e-05,-3.296527167982523e-07,-4.9777559983823285e-06,1.7155590730323156e-05,7.846325625578835e-07
Twin,XY,0.006000000000000001,-0.005,0.05,-9.813049701014e-06,1.724653290416934e-05,-4.2369296402682e-07,-9.813049701014e-06,1.724653290416934e-05,6.905923153293158e-07
Twin,XY,0.007,-0.005,0.05,-9.6131476394721e-06,1.2870242847097712e-05,-5.037119127058058e-07,-9.6131476394721e-06,1.2870242847097712e-05,6.1057336665033e-07
Twin,XY,-0.007,-0.004,0.05,1.2946091121387294e-05,1.2853937165728962e-05,-3.445450818152245e-07,1.2946091121387294e-05,1.2853937165728962e-05,7.697401975409113e-07
Twin,XY,-0.006,-0.004,0.05,8.502686940297745e-06,1.1446052798004433e-05,-1.7844962784733786e-08,8.502686940297745e-06,1.1446052798004433e-05,1.096440316571402e-06
Twin,XY,-0.005,-0.004,0.05,2.0065899683109878e-07,5.400048289119003e-06,5.081712582990287e-07,2.0065899683109878e-07,5.400048289119003e-06,1.6224565376551644e-06
Twin,XY,-0.004,-0.004,0.05,-6.284358730975653e-06,-7.678937007847327e-07,9.174783161347477e-07,-6.284358730975653e-06,-7.678937007847327e-07,2.0317635954908835e-06
Twin,XY,-0.003,-0.004,0.05,-7.524195429929609e-06,-1.9614687406696468e-06,8.105184743992788e-07,-7.524195429929609e-06,-1.9614687406696468e-06,1.9248037537554146e-06
Twin,XY,-0.002,-0.004,0.05,-4.760237374805956e-06,3.1362627178073487e-06,2.40895245459219e-07,-4.760237374805956e-06,3.1362627178073487e-06,1.3551805248153548e-06
Twin,XY,-0.001,-0.004,0.05,-1.390902435333551e-06,1.0620658223932831e-05,-4.2917473024750057e-07,-1.390902435333551e-06,1.0620658223932831e-05,6.851105491086352e-07
Twin,XY,0.0,-0.004,0.05,7.232633233182192e-07,1.434674213223157e-05,-6.915757093336193e-07,7.232633233182192e-07,1.434674213223157e-05,4.227095700225165e-07
Twin,XY,0.001,-0.004,0.05,2.7630445132706533e-06,1.1402287065875467e-05,-3.203917433189866e-07,2.7630445132706533e-06,1.1402287065875467e-05,7.938935360371492e-07
Twin,XY,0.002000000000000001,-0.004,0.05,5.9074449806438455e-06,4.441621014264559e-06,3.3516324634288896e-07,5.9074449806438455e-06,4.441621014264559e-06,1.4494485256990247e-06
Twin,XY,0.003,-0.004,0.05,8.310631924875391e-06,-5.418856141801925e-07,8.03966907690547e-07,8.310631924875391e-06,-5.418856141801925e-07,1.9182521870466827e-06
Twin,XY,0.003999999999999999,-0.004,0.05,6.674627715479455e-06,4.755239673707934e-07,7.519486698121123e-07,6.674627715479455e-06,4.755239673707934e-07,1.866233949168248e-06
Twin,XY,0.005,-0.004,0.05,-1.9709869151798148e-07,6.332312264935103e-06,2.275186306046394e-07,-1.9709869151798148e-07,6.332312264935103e-06,1.3418039099607752e-06
Twin,XY,0.006000000000000001,-0.004,0.05,-8.853121743287189e-06,1.210919711213884e-05,-2.804059724249229e-07,-8.853121743287189e-06,1.210919711213884e-05,8.338793069312129e-07
Twin,XY,0.007,-0.004,0.05,-1.3540033496607476e-05,1.3309320559933694e-05,-5.333264512392356e-07,-1.3540033496607476e-05,1.3309320559933694e-05,5.809588281169001e-07
Twin,XY,-0.007,-0.003,0.05,1.1236810564710049e-05,6.992197672846744e-06,2.934950247949978e-07,1.1236810564710049e-05,6.992197672846744e-06,1.4077803041511336e-06
Twin,XY,-0.006,-0.003,0.05,9.607010866032815e-07,-6.446199209889894e-07,1.35520315501607e-06,9.607010866032815e-07,-6.446199209889894e-07,2.4694884343722058e-06
Twin,XY,-0.005,-0.003,0.05,-8.558819080304484e-06,-1.145742096672865e-05,2.7211876261427167e-06,-8.558819080304484e-06,-1.145742096672865e-05,3.835472905498853e-06
Twin,XY,-0.004,-0.003,0.05,-9.394895453640433e-06,-1.7987850695506475e-05,3.6772100603689495e-06,-9.394895453640433e-06,-1.7987850695506475e-05,4.7914953397250855e-06
Twin,XY,-0.003,-0.003,0.05,-1.3657094661844179e-06,-1.4202629278207063e-05,3.4474633777038412e-06,-1.3657094661844179e-06,-1.4202629278207063e-05,4.561748657059977e-06
Twin,XY,-0.002,-0.003,0.05,7.40628266175196e-06,-7.027056557180148e-07,2.0670557360656023e-06,7.40628266175196e-06,-7.027056557180148e-07,3.1813410154217383e-06
Twin,XY,-0.001,-0.003,0.05,8.487887330438163e-06,1.4621198998686185e-05,4.102377956291997e-07,8.487887330438163e-06,1.4621198998686185e-05,1.5245230749853355e-06
Twin,XY,0.0,-0.003,0.05,1.2272068240869912e-06,2.1633371982213323e-05,-3.1862949171067064e-07,1.2272068240869912e-06,2.1633371982213323e-05,7.956557876454651e-07
Twin,XY,0.001,-0.003,0.05,-6.253340978041091e-06,1.571383858477508e-05,4.0736276339047587e-07,-6.253340978041091e-06,1.571383858477508e-05,1.5216480427466116e-06
Twin,XY,0.002000000000000001,-0.003,0.05,-5.718510687015439e-06,1.1368469885723597e-06,2.00609933431539e-06,-5.718510687015439e-06,1.1368469885723597e-06,3.120384613671526e-06
Twin,XY,0.003,-0.003,0.05,2.4005705659300254e-06,-1.2070559372215094e-05,3.287822009607313e-06,2.4005705659300254e-06,-1.2070559372215094e-05,4.402107288963449e-06
Twin,XY,0.003999999999999999,-0.003,0.05,9.817183226557224e-06,-1.598941303279782e-05,3.3774678863607107e-06,9.817183226557224e-06,-1.598941303279782e-05,4.491753165716847e-06
Twin,XY,0.005,-0.003,0.05,8.503543068832491e-06,-9.807658043333023e-06,2.3770686248459117e-06,8.503543068832491e-06,-9.807658043333023e-06,3.4913539042020472e-06
Twin,XY,0.006000000000000001,-0.003,0.05,-1.4212493894101579e-06,5.413304684390214e-07,1.0589085712898617e-06,-1.4212493894101579e-06,5.413304684390214e-07,2.1731938506459974e-06
Twin,XY,0.007,-0.003,0.05,-1.1928027397752717e-05,7.778442111358391e-06,1.1690108453651978e-07,-1.1928027397752717e-05,7.778442111358391e-06,1.2311863638926556e-06
Twin,XY,-0.007,-0.002,0.05,4.677406887526367e-06,4.4211852104492417e-07,1.3444356907260403e-06,4.677406887526367e-06,4.4211852104492417e-07,2.458720970082176e-06
Twin,XY,-0.006,-0.002,0.05,-1.075084015844087e-05,-9.75619300009231e-06,3.3953346627434273e-06,-1.075084015844087e-05,-9.75619300009231e-06,4.509619942099563e-06
Twin,XY,-0.005,-0.002,0.05,-1.8710970037599154e-05,-2.1373165837289956e-05,5.793143309135094e-06,-1.8710970037599154e-05,-2.1373165837289956e-05,6.90742858849123e-06
Twin,XY,-0.004,-0.002,0.05,-9.973318247126984e-06,-2.6542990356713315e-05,7.322429995418363e-06,-9.973318247126984e-06,-2.6542990356713315e-05,8.4367152747745e-06
Twin,XY,-0.003,-0.002,0.05,1.0350764460385266e-05,-1.9844648232162716e-05,6.759736448431901e-06,1.0350764460385266e-05,-1.9844648232162716e-05,7.874021727788037e-06
Twin,XY,-0.002,-0.002,0.05,2.5796133827466258e-05,-3.0341426672579835e-06,4.166981023746635e-06,2.5796133827466258e-05,-3.0341426672579835e-06,5.281266303102771e-06
Twin,XY,-0.001,-0.002,0.05,2.232812529154292e-05,1.4720218609126721e-05,1.2002224747181981e-06,2.232812529154292e-05,1.4720218609126721e-05,2.314507754074334e-06
Twin,XY,0.0,-0.002,0.05,1.560481155442211e-06,2.2582725949050102e-05,-9.217492900521258e-08,1.560481155442211e-06,2.2582725949050102e-05,1.0221103503509232e-06
Twin,XY,0.001,-0.002,0.05,-1.9528069604880094e-05,1.574006776549433e-05,1.2557474185242043e-06,-1.9528069604880094e-05,1.574006776549433e-05,2.37003269788034e-06
Twin,XY,0.002000000000000001,-0.002,0.05,-2.3739498532577058e-05,-1.2884602440156028e-06,4.274992069059677e-06,-2.3739498532577058e-05,-1.2884602440156028e-06,5.389277348415813e-06
Twin,XY,0.003,-0.002,0.05,-9.119189944015923e-06,-1.7790109335110075e-05,6.891392814279755e-06,-9.119189944015923e-06,-1.7790109335110075e-05,8.00567809363589e-06
Twin,XY,0.003999999999999999,-0.002,0.05,1.047151914123664e-05,-2.4511778843008356e-05,7.438965692745779e-06,1.047151914123664e-05,-2.4511778843008356e-05,8.553250972101915e-06
Twin,XY,0.005,-0.002,0.05,1.8594325566740855e-05,-1.9638298476321408e-05,5.889997000094077e-06,1.8594325566740855e-05,-1.9638298476321408e-05,7.004282279450213e-06
Twin,XY,0.006000000000000001,-0.002,0.05,1.0166705514013876e-05,-8.401570530998194e-06,3.5160209135223574e-06,1.0166705514013876e-05,-8.401570530998194e-06,4.630306192878493e-06
Twin,XY,0.007,-0.002,0.05,-5.5007590866005616e-06,1.4341691547412274e-06,1.4908980495167903e-06,-5.5007590866005616e-06,1.4341691547412274e-06,2.605183328872926e-06
Twin,XY,-0.007,-0.001,0.05,-2.320365918534665e-06,-1.6372132360036898e-06,2.3137965578081574e-06,-2.320365918534665e-06,-1.6372132360036898e-06,3.428081837164293e-06
Twin,XY,-0.006,-0.001,0.05,-2.1291430471144533e-05,-8.663419864125789e-06,5.236472365711394e-06,-2.1291430471144533e-05,-8.663419864125789e-06,6.35075764506753e-06
Twin,XY,-0.005,-0.001,0.05,-2.6706104398374346e-05,-1.6041793543622456e-05,8.453062346379175e-06,-2.6706104398374346e-05,-1.6041793543622456e-05,9.567347625735311e-06
Twin,XY,-0.004,-0.001,0.05,-9.09331475906829e-06,-1.88641057662831e-05,1.0364043229535888e-05,-9.09331475906829e-06,-1.88641057662831e-05,1.1478328508892024e-05
Twin,XY,-0.003,-0.001,0.05,2.1660166779305782e-05,-1.3844278356186592e-05,9.394898470819496e-06,2.1660166779305782e-05,-1.3844278356186592e-05,1.0509183750175632e-05
Twin,XY,-0.002,-0.001,0.05,4.226908182339043e-05,-2.433912436542586e-06,5.759637231307284e-06,4.226908182339043e-05,-2.433912436542586e-06,6.87392251066342e-06
Twin,XY,-0.001,-0.001,0.05,3.421248850705532e-05,9.384541712193278e-06,1.7018469012039062e-06,3.421248850705532e-05,9.384541712193278e-06,2.816132180560042e-06
Twin,XY,0.0,-0.001,0.05,1.373273832747678e-06,1.4553113443261193e-05,5.013881299638977e-08,1.373273832747678e-06,1.4553113443261193e-05,1.1644240923525255e-06
Twin,XY,0.001,-0.001,0.05,-3.176411619654842e-05,9.978896622838796e-06,2.0331109176070776e-06,-3.176411619654842e-05,9.978896622838796e-06,3.1473961969632136e-06
Twin,XY,0.002000000000000001,-0.001,0.05,-4.048866220543589e-05,-1.4230527622529066e-06,6.379502867210999e-06,-4.048866220543589e-05,-1.4230527622529066e-06,7.493788146567135e-06
Twin,XY,0.003,-0.001,0.05,-2.058935335163394e-05,-1.2765527017489411e-05,1.0217768590857268e-05,-2.058935335163394e-05,-1.2765527017489411e-05,1.1332053870213404e-05
Twin,XY,0.003999999999999999,-0.001,0.05,9.571667095827451e-06,-1.7888556010003425e-05,1.1228173935511823e-05,9.571667095827451e-06,-1.7888556010003425e-05,1.234245921486796e-05
Twin,XY,0.005,-0.001,0.05,2.6698239357861555e-05,-1.51861399646455e-05,9.29996703228492e-06,2.6698239357861555e-05,-1.51861399646455e-05,1.0414252311641056e-05
